"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","167","405494","0.0-7.0-2.26","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","1","noMatchFace","i","1500","","","","",""
"html-keyboard-response","168","409507","0.0-7.0-3.26","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","169","410235","0.0-7.0-4.26","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","727","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw085.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"html-keyboard-response","170","410749","0.0-7.0-5.26","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","171","411251","0.0-7.0-1.27","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","172","415766","0.0-7.0-2.27","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw003.bmp","1,0,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","173","419779","0.0-7.0-3.27","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","174","420724","0.0-7.0-4.27","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","943","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw003.bmp","1,0,0","noMatchFace","i","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"html-keyboard-response","175","421231","0.0-7.0-5.27","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","176","421731","0.0-7.0-1.28","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","177","423237","0.0-7.0-2.28","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","1","noMatchFace","i","1500","","","","",""
"html-keyboard-response","178","427250","0.0-7.0-3.28","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","179","427851","0.0-7.0-4.28","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","600","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw013.bmp","1","noMatchFace","i","1500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","180","428353","0.0-7.0-5.28","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","181","428855","0.0-7.0-1.29","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","182","433370","0.0-7.0-2.29","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp","1,0,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","183","437382","0.0-7.0-3.29","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","184","438170","0.0-7.0-4.29","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","788","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp","1,0,0","noMatchFace","i","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","1"
"html-keyboard-response","185","438670","0.0-7.0-5.29","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","186","439173","0.0-7.0-1.30","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","187","442182","0.0-7.0-2.30","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","188","446196","0.0-7.0-3.30","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","189","448059","0.0-7.0-4.30","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","1862","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw092.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw013.bmp","red","Keep","REAL","0"
"html-keyboard-response","190","448573","0.0-7.0-5.30","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","191","449074","0.0-7.0-1.31","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","192","452084","0.0-7.0-2.31","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","193","456097","0.0-7.0-3.31","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","194","458729","0.0-7.0-4.31","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","2631","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"html-keyboard-response","195","459238","0.0-7.0-5.31","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","196","459740","0.0-7.0-1.32","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","197","461245","0.0-7.0-2.32","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","0","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","198","465258","0.0-7.0-3.32","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","199","466652","0.0-7.0-4.32","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","1392","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw092.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"html-keyboard-response","200","467165","0.0-7.0-5.32","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","201","467667","0.0-7.0-1.33","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","202","472182","0.0-7.0-2.33","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp","0,0,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","203","476194","0.0-7.0-3.33","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","204","477265","0.0-7.0-4.33","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","1070","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"html-keyboard-response","205","477769","0.0-7.0-5.33","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","206","478271","0.0-7.0-1.34","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","207","481280","0.0-7.0-2.34","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","208","485294","0.0-7.0-3.34","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","209","486899","0.0-7.0-4.34","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","1603","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw013.bmp","1,0","Match","e","3000","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"html-keyboard-response","210","487401","0.0-7.0-5.34","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","211","487902","0.0-7.0-1.35","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","212","490912","0.0-7.0-2.35","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","213","494922","0.0-7.0-3.35","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","214","495771","0.0-7.0-4.35","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","848","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw092.bmp","green","Share","REAL","1"
"html-keyboard-response","215","496273","0.0-7.0-5.35","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","216","496775","0.0-7.0-1.36","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","217","499785","0.0-7.0-2.36","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","218","503799","0.0-7.0-3.36","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","219","504571","0.0-7.0-4.36","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","771","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw012.bmp","0,1","Match","e","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"html-keyboard-response","220","505087","0.0-7.0-5.36","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","221","505589","0.0-7.0-1.37","6400f80179f04251a962fd22","bdp_wmem","Tue Mar 14 2023 13:43:34 GMT-0500 (Central Daylight Time)","603351","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
