"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","108","527689","0.0-7.0-4.14","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1096","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw078.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","109","528192","0.0-7.0-5.14","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","110","528693","0.0-7.0-1.15","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","111","533196","0.0-7.0-2.15","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,1,0","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","112","537197","0.0-7.0-3.15","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","113","539290","0.0-7.0-4.15","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","2093","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw070.bmp","1,1,0","noMatchOutcome","i","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","114","539792","0.0-7.0-5.15","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","115","540294","0.0-7.0-1.16","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","116","541797","0.0-7.0-2.16","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","","","","",""
"html-keyboard-response","117","545799","0.0-7.0-3.16","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","118","546951","0.0-7.0-4.16","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1150","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","1","Match","e","1500","trustrating_stim/white_mw070.bmp","green","Share","REAL","1"
"html-keyboard-response","119","547453","0.0-7.0-5.16","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","120","547955","0.0-7.0-1.17","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","121","550959","0.0-7.0-2.17","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","122","554962","0.0-7.0-3.17","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","123","556161","0.0-7.0-4.17","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1197","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw012.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"html-keyboard-response","124","556664","0.0-7.0-5.17","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","125","557166","0.0-7.0-1.18","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","126","561668","0.0-7.0-2.18","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","1,0,0","noMatchFace","i","4500","","","","",""
"html-keyboard-response","127","565671","0.0-7.0-3.18","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","128","567946","0.0-7.0-4.18","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","2272","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw091.bmp","1,0,0","noMatchFace","i","4500","trustrating_stim/white_mw042.bmp","green","Share","REAL","1"
"html-keyboard-response","129","568447","0.0-7.0-5.18","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","130","568949","0.0-7.0-1.19","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","131","571952","0.0-7.0-2.19","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","132","575954","0.0-7.0-3.19","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","133","576753","0.0-7.0-4.19","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","797","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","1"
"html-keyboard-response","134","577256","0.0-7.0-5.19","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","135","577757","0.0-7.0-1.20","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","136","579259","0.0-7.0-2.20","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","137","583261","0.0-7.0-3.20","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","138","584145","0.0-7.0-4.20","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","882","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","139","584647","0.0-7.0-5.20","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","140","585150","0.0-7.0-1.21","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","141","586652","0.0-7.0-2.21","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","142","590654","0.0-7.0-3.21","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","143","592634","0.0-7.0-4.21","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1977","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","144","593136","0.0-7.0-5.21","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","145","593637","0.0-7.0-1.22","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","146","598142","0.0-7.0-2.22","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw012.bmp","0,1,0","Match","e","4500","","","","",""
"html-keyboard-response","147","602144","0.0-7.0-3.22","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","148","604506","0.0-7.0-4.22","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","2359","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw012.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","0"
"html-keyboard-response","149","605009","0.0-7.0-5.22","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","150","605511","0.0-7.0-1.23","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","151","608514","0.0-7.0-2.23","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","152","612516","0.0-7.0-3.23","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","153","613952","0.0-7.0-4.23","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1434","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","154","614454","0.0-7.0-5.23","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","155","614957","0.0-7.0-1.24","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","156","617959","0.0-7.0-2.24","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","","","","",""
"html-keyboard-response","157","621962","0.0-7.0-3.24","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","158","623530","0.0-7.0-4.24","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","1565","","","","","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","trustrating_stim/white_mw040.bmp","red","Keep","REAL","1"
"html-keyboard-response","159","624033","0.0-7.0-5.24","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","160","624533","0.0-7.0-1.25","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","161","626035","0.0-7.0-2.25","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw040.bmp","1","noMatchFace","i","1500","","","","",""
"html-keyboard-response","162","630037","0.0-7.0-3.25","608d0831835bd8f85ac9237e","bdp_wmem","Sun Mar 12 2023 23:20:05 GMT-0400 (Eastern Daylight Time)","851644","Match,No Match","","null","","","","","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
