"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","164","786640","0.0-7.0-3.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","165","789280","0.0-7.0-4.25","","2640","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","0"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","166","789797","0.0-7.0-5.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","167","790317","0.0-7.0-1.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","168","794830","0.0-7.0-2.26","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw042.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","169","798844","0.0-7.0-3.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","170","801770","0.0-7.0-4.26","","2925","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw042.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw012.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","171","802277","0.0-7.0-5.26","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","172","802779","0.0-7.0-1.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","173","804285","0.0-7.0-2.27","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","174","808286","0.0-7.0-3.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","175","809475","0.0-7.0-4.27","","1188","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw010.bmp","1","Match","e","1500","trustrating_stim/white_mw010.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","176","809984","0.0-7.0-5.27","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","177","810496","0.0-7.0-1.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","178","815004","0.0-7.0-2.28","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","0,1,0","noMatchFace","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","179","819019","0.0-7.0-3.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","180","823222","0.0-7.0-4.28","","4202","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw010.bmp","0,1,0","noMatchFace","i","4500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","181","823738","0.0-7.0-5.28","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","182","824254","0.0-7.0-1.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","183","828762","0.0-7.0-2.29","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","0,1,0","Match","e","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","184","832766","0.0-7.0-3.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","185","835324","0.0-7.0-4.29","","2558","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw078.bmp","0,1,0","Match","e","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","186","835839","0.0-7.0-5.29","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","187","836346","0.0-7.0-1.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","188","837855","0.0-7.0-2.30","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","noMatchOutcome","i","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","189","841868","0.0-7.0-3.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","190","842985","0.0-7.0-4.30","","1116","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw038.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw038.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","191","843496","0.0-7.0-5.30","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","192","844011","0.0-7.0-1.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","193","847025","0.0-7.0-2.31","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","194","851039","0.0-7.0-3.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","195","852771","0.0-7.0-4.31","","1729","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw085.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw012.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","196","853275","0.0-7.0-5.31","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","197","853790","0.0-7.0-1.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","198","856808","0.0-7.0-2.32","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","199","860819","0.0-7.0-3.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","200","862340","0.0-7.0-4.32","","1520","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","201","862844","0.0-7.0-5.32","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","202","863360","0.0-7.0-1.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","203","867870","0.0-7.0-2.33","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","0,0,1","noMatchOutcome","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","204","871884","0.0-7.0-3.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","205","873640","0.0-7.0-4.33","","1755","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw042.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw013.bmp","green","Share","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","206","874154","0.0-7.0-5.33","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","207","874654","0.0-7.0-1.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","208","879169","0.0-7.0-2.34","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0,0","noMatchFace","i","4500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","209","883189","0.0-7.0-3.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","210","884342","0.0-7.0-4.34","","1151","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw092.bmp","1,0,0","noMatchFace","i","4500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","211","884845","0.0-7.0-5.34","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","212","885360","0.0-7.0-1.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","213","886868","0.0-7.0-2.35","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw013.bmp","0","Match","e","1500","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","214","890879","0.0-7.0-3.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","215","892320","0.0-7.0-4.35","","1440","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw013.bmp","0","Match","e","1500","trustrating_stim/white_mw013.bmp","red","Keep","REAL","1"
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","216","892832","0.0-7.0-5.35","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","627ea14463f25dce42e73d51","bdp_wmem","Mon Mar 13 2023 13:59:48 GMT-0400 (Eastern Daylight Time)","1008725","Match,No Match","","html-keyboard-response","217","893335","0.0-7.0-1.36","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
