"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr","numBlurs"
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","108","258433","0.0-7.0-3.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","109","260522","0.0-7.0-4.14","","2089","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw070.bmp,trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","110","261025","0.0-7.0-5.14","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","111","261527","0.0-7.0-1.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","112","264533","0.0-7.0-2.15","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","113","268534","0.0-7.0-3.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","114","269449","0.0-7.0-4.15","","914","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw091.bmp","1,0","Match","e","3000","trustrating_stim/white_mw010.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","115","269953","0.0-7.0-5.15","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","116","270459","0.0-7.0-1.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","117","273464","0.0-7.0-2.16","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","118","277468","0.0-7.0-3.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","119","278940","0.0-7.0-4.16","","1472","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw085.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","120","279446","0.0-7.0-5.16","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","121","279952","0.0-7.0-1.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","122","282953","0.0-7.0-2.17","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","123","286959","0.0-7.0-3.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","124","288176","0.0-7.0-4.17","","1215","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","0,1","Match","e","3000","trustrating_stim/white_mw038.bmp","red","Keep","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","125","288682","0.0-7.0-5.17","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","126","289186","0.0-7.0-1.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","127","292188","0.0-7.0-2.18","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw012.bmp","0,1","noMatchOutcome","i","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","128","296193","0.0-7.0-3.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","129","297083","0.0-7.0-4.18","","890","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw012.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw042.bmp","green","Share","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","130","297587","0.0-7.0-5.18","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","131","298089","0.0-7.0-1.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","132","301092","0.0-7.0-2.19","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","133","305093","0.0-7.0-3.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","134","305671","0.0-7.0-4.19","","577","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw013.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","trustrating_stim/white_mw013.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","135","306178","0.0-7.0-5.19","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","136","306684","0.0-7.0-1.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","137","309686","0.0-7.0-2.20","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","138","313691","0.0-7.0-3.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","139","314643","0.0-7.0-4.20","","951","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw010.bmp,trustrating_stim/white_mw012.bmp","1,0","Match","e","3000","trustrating_stim/white_mw010.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","140","315149","0.0-7.0-5.20","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","141","315654","0.0-7.0-1.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","142","317158","0.0-7.0-2.21","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","0","Match","e","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","143","321163","0.0-7.0-3.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","144","322372","0.0-7.0-4.21","","1209","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw092.bmp","0","Match","e","1500","trustrating_stim/white_mw092.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","145","322876","0.0-7.0-5.21","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","146","323382","0.0-7.0-1.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","147","324886","0.0-7.0-2.22","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","148","328892","0.0-7.0-3.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","149","330169","0.0-7.0-4.22","","1276","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw085.bmp","0","noMatchFace","i","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","0",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","150","330672","0.0-7.0-5.22","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","151","331177","0.0-7.0-1.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","152","332682","0.0-7.0-2.23","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw038.bmp","0","Match","e","1500","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","153","336683","0.0-7.0-3.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","154","337592","0.0-7.0-4.23","","908","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw038.bmp","0","Match","e","1500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","155","338095","0.0-7.0-5.23","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","156","338597","0.0-7.0-1.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","157","341602","0.0-7.0-2.24","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw078.bmp","0,1","Match","e","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","158","345607","0.0-7.0-3.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","159","347009","0.0-7.0-4.24","","1401","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw078.bmp","0,1","Match","e","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","1",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","160","347514","0.0-7.0-5.24","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","161","348018","0.0-7.0-1.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","162","351024","0.0-7.0-2.25","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw078.bmp","0,1","noMatchOutcome","i","3000","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_wmem","Sun Mar 12 2023 20:40:57 GMT-0700 (Pacific Daylight Time)","572878","Match,No Match","html-keyboard-response","163","355026","0.0-7.0-3.25","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","","",""
