"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","164","379101","0.0-7.0-4.25","","830","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw003.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw040.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw040.bmp","green","Share","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","165","379608","0.0-7.0-5.25","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","166","380114","0.0-7.0-1.26","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","167","383117","0.0-7.0-2.26","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","168","387125","0.0-7.0-3.26","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","169","387596","0.0-7.0-4.26","","469","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","170","388100","0.0-7.0-5.26","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","171","388608","0.0-7.0-1.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","172","390114","0.0-7.0-2.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","173","394117","0.0-7.0-3.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","174","395408","0.0-7.0-4.27","","1288","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","175","395914","0.0-7.0-5.27","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","176","396421","0.0-7.0-1.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","177","400926","0.0-7.0-2.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0,1","Match","e","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","178","404933","0.0-7.0-3.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","179","405806","0.0-7.0-4.28","","872","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw003.bmp","1,0,1","Match","e","4500","trustrating_stim/white_mw038.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","180","406313","0.0-7.0-5.28","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","181","406816","0.0-7.0-1.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","182","411321","0.0-7.0-2.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp","0,0,1","Match","e","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","183","415328","0.0-7.0-3.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","184","417658","0.0-7.0-4.29","","2328","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw092.bmp","0,0,1","Match","e","4500","trustrating_stim/white_mw092.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","185","418163","0.0-7.0-5.29","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","186","418667","0.0-7.0-1.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","187","421672","0.0-7.0-2.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","188","425676","0.0-7.0-3.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","189","426949","0.0-7.0-4.30","","1271","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw078.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw078.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","190","427456","0.0-7.0-5.30","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","191","427962","0.0-7.0-1.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","192","429471","0.0-7.0-2.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","193","433477","0.0-7.0-3.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","194","434004","0.0-7.0-4.31","","523","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","195","434510","0.0-7.0-5.31","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","196","435018","0.0-7.0-1.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","197","439526","0.0-7.0-2.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","1,0,0","Match","e","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","198","443531","0.0-7.0-3.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","199","444484","0.0-7.0-4.32","","950","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw092.bmp,trustrating_stim/white_mw078.bmp","1,0,0","Match","e","4500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","200","444990","0.0-7.0-5.32","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","201","445497","0.0-7.0-1.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","202","447004","0.0-7.0-2.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw092.bmp","1","Match","e","1500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","203","451009","0.0-7.0-3.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","204","457765","0.0-7.0-4.33","","6755","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw092.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw092.bmp","1","Match","e","1500","trustrating_stim/white_mw092.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","205","458272","0.0-7.0-5.33","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","206","458777","0.0-7.0-1.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","207","463284","0.0-7.0-2.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp","1,0,0","noMatchOutcome","i","4500","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","208","467289","0.0-7.0-3.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","209","467713","0.0-7.0-4.34","","420","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","3","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw040.bmp,trustrating_stim/white_mw070.bmp","1,0,0","noMatchOutcome","i","4500","trustrating_stim/white_mw070.bmp","green","Share","REAL","0"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","210","468219","0.0-7.0-5.34","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","211","468724","0.0-7.0-1.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","212","471730","0.0-7.0-2.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw010.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchFace","i","3000","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","213","475738","0.0-7.0-3.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","214","476260","0.0-7.0-4.35","","520","","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw010.bmp","0,1","noMatchFace","i","3000","trustrating_stim/white_mw070.bmp","green","Share","REAL","1"
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","215","476767","0.0-7.0-5.35","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","216","477274","0.0-7.0-1.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_wmem","Tue Mar 14 2023 13:21:03 GMT-0400 (Eastern Daylight Time)","607202","Match,No Match","html-keyboard-response","217","480277","0.0-7.0-2.36","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw091.bmp,trustrating_stim/white_mw085.bmp","0,1","Match","e","3000","","","","",""
