"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","stimType","arraySize","arrayFaces","arrayOutcomes","matchType","corrResp","arrayDur","targFace","targCol","targOutcome","trialType","corr"
"html-keyboard-response","164","349756","0.0-7.0-4.25","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1931","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","165","350261","0.0-7.0-5.25","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","166","350768","0.0-7.0-1.26","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","167","353770","0.0-7.0-2.26","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","168","357772","0.0-7.0-3.26","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","169","359374","0.0-7.0-4.26","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1602","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw091.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw078.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw091.bmp","green","Share","REAL","1"
"html-keyboard-response","170","359877","0.0-7.0-5.26","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","171","360378","0.0-7.0-1.27","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","172","363380","0.0-7.0-2.27","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw013.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","1,0","noMatchFace","i","3000","","","","",""
"html-keyboard-response","173","367382","0.0-7.0-3.27","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","174","369334","0.0-7.0-4.27","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1950","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw013.bmp","1,0","noMatchFace","i","3000","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"html-keyboard-response","175","369837","0.0-7.0-5.27","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","176","370338","0.0-7.0-1.28","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","177","371840","0.0-7.0-2.28","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","178","375842","0.0-7.0-3.28","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","179","377863","0.0-7.0-4.28","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","2020","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw078.bmp","0","Match","e","1500","trustrating_stim/white_mw078.bmp","red","Keep","REAL","1"
"html-keyboard-response","180","378365","0.0-7.0-5.28","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","181","378869","0.0-7.0-1.29","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","182","381872","0.0-7.0-2.29","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","183","385874","0.0-7.0-3.29","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","184","387678","0.0-7.0-4.29","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1802","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw070.bmp","0,1","noMatchOutcome","i","3000","trustrating_stim/white_mw012.bmp","green","Share","REAL","0"
"html-keyboard-response","185","388179","0.0-7.0-5.29","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","186","388681","0.0-7.0-1.30","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","187","391683","0.0-7.0-2.30","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw012.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","188","395685","0.0-7.0-3.30","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","189","398426","0.0-7.0-4.30","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","2741","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw040.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","2","trustrating_stim/white_mw012.bmp,trustrating_stim/white_mw040.bmp","1,0","Match","e","3000","trustrating_stim/white_mw040.bmp","red","Keep","REAL","0"
"html-keyboard-response","190","398927","0.0-7.0-5.30","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","191","399431","0.0-7.0-1.31","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","192","402432","0.0-7.0-2.31","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw042.bmp","1,0","noMatchOutcome","i","3000","","","","",""
"html-keyboard-response","193","406434","0.0-7.0-3.31","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","194","408079","0.0-7.0-4.31","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1643","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw038.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw038.bmp,trustrating_stim/white_mw042.bmp","1,0","noMatchOutcome","i","3000","trustrating_stim/white_mw038.bmp","red","Keep","REAL","0"
"html-keyboard-response","195","408585","0.0-7.0-5.31","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/error.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","196","409092","0.0-7.0-1.32","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","197","410593","0.0-7.0-2.32","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","198","414599","0.0-7.0-3.32","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","199","416567","0.0-7.0-4.32","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1966","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","1","trustrating_stim/white_mw003.bmp","0","Match","e","1500","trustrating_stim/white_mw003.bmp","red","Keep","REAL","1"
"html-keyboard-response","200","417069","0.0-7.0-5.32","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","201","417574","0.0-7.0-1.33","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","202","419081","0.0-7.0-2.33","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","1500","","","","",""
"html-keyboard-response","203","423086","0.0-7.0-3.33","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","204","424682","0.0-7.0-4.33","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1594","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw003.bmp'><br><font color='green'><strong>Share</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","1","trustrating_stim/white_mw003.bmp","0","noMatchOutcome","i","1500","trustrating_stim/white_mw003.bmp","green","Share","REAL","1"
"html-keyboard-response","205","425189","0.0-7.0-5.33","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","206","425695","0.0-7.0-1.34","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","207","430202","0.0-7.0-2.34","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv3'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tc'><img class='introPic' src='trustrating_stim/white_mw042.bmp'><br><font color='red'><strong>Keep</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw078.bmp'><br><font color='green'><strong>Share</strong></font></div></div></div>","null","ARRAY","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp","1,0,1","noMatchOutcome","i","4500","","","","",""
"html-keyboard-response","208","434204","0.0-7.0-3.34","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","209","437061","0.0-7.0-4.34","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","2855","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","i","TARGET","3","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw042.bmp,trustrating_stim/white_mw078.bmp","1,0,1","noMatchOutcome","i","4500","trustrating_stim/white_mw085.bmp","red","Keep","REAL","1"
"html-keyboard-response","210","437566","0.0-7.0-5.34","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'><font style='color:orange'>No Match<br>(i)</font></div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","211","438067","0.0-7.0-1.35","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","212","441074","0.0-7.0-2.35","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv2'><div class='tl'><img class='introPic' src='trustrating_stim/white_mw085.bmp'><br><font color='green'><strong>Share</strong></font></div><div class='tr'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","","","","",""
"html-keyboard-response","213","445081","0.0-7.0-3.35","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
"html-keyboard-response","214","446531","0.0-7.0-4.35","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","1448","","<div class='trialBorder'><div class='targDiv'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div><div class='respDiv'><div class='respDivL'>Match<br>(e)</div><div class='respDivR'>No Match<br>(i)</div></div></div>","e","TARGET","2","trustrating_stim/white_mw085.bmp,trustrating_stim/white_mw070.bmp","1,0","Match","e","3000","trustrating_stim/white_mw070.bmp","red","Keep","REAL","1"
"html-keyboard-response","215","447037","0.0-7.0-5.35","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/correct.jpg'></div><div class='respDiv'><div class='respDivL'><font style='color:orange'>Match<br>(e)</font></div><div class='respDivR'>No Match<br>(i)</div></div></div>","null","FEEDBACK","","","","","","","","","","",""
"html-keyboard-response","216","447543","0.0-7.0-1.36","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","FIX","","","","","","","","","","",""
"html-keyboard-response","217","449050","0.0-7.0-2.36","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src='img/fixation2_sml.jpg'></div><div class='arrayDiv1'><div class='tc'><img class='introPic' src='trustrating_stim/white_mw070.bmp'><br><font color='red'><strong>Keep</strong></font></div></div></div>","null","ARRAY","1","trustrating_stim/white_mw070.bmp","0","Match","e","1500","","","","",""
"html-keyboard-response","218","453055","0.0-7.0-3.36","5e7fb4743c00ce69510024fb","bdp_wmem","Tue Mar 14 2023 20:18:07 GMT-0500 (Central Daylight Time)","562808","Match,No Match","","","","","","null","","<div class='trialBorder'><div class='vertical-center'><img src='img/fixation2_sml.jpg'</img></div></div>","null","DELAY","","","","","","","","","","",""
