PROLIFIC_PID,distFromMedQA_lowMC_ltMADCutOff_goodSub,distFromMedQAAll_lowMC_ltMADCutOff_goodSub,Age,Race,HLS_ethnicity,BirthSex,Education,LEC-A_6,LEC-A_7,LEC-A_8,LEC-A_9,LEC-A_10,LEC-A_11,LEC-A_17,LEC-6-FU-Age,LEC-7-FU-Age,LEC-8-FU-Age,LEC-9-FU-Age,LEC-10-FU-Age,LEC-11-FU-Age,LEC-16-FU-Age,trust_rat_mean,trust_rat_std,trust_subjLR_bOC,trust_subjD_bOC,trust_subjNLL_bOC,trust_subjLRTp_bOC,trust_subjLR_3prm,trust_subjD_3prm,trust_subjp0_3prm,trust_subjNLL_3prm,trust_subjLRTp_3prm,trust_BIC_bOC,trust_BIC_3prm,lott_subjLR_bOC,lott_subjD_bOC,lott_subjNLL_bOC,lott_subjLRTp_bOC,lott_subjLR_3prm,lott_subjD_3prm,lott_subjp0_3prm,lott_subjNLL_3prm,lott_subjLRTp_3prm,lott_BIC_bOC,lott_BIC_3prm,trustDiscrim_fitOffset,trustDiscrim_fitScale,trustDiscrim_fitSlope
6361769fee0c219b0f1cc480,1,0,34,5,2,1,12,1,1,0,0,0,0,1,9,30,,,,,12,2.95,1.281220287,0.555724725,0.999954602,146.2002509,1.17E-30,0.080631237,0.999954602,-1,137.2758342,1.46E-34,302.1661056,289.2000741,0.233158347,0.999954602,174.4071089,2.73E-18,0.047769584,0.999954602,-1,162.9256969,2.47E-23,358.5798217,340.4997996,1.881276633,0.691992189,0.031888454
63d13b44f511eff0aef876f2,1,1,41,5,2,1,12,0,0,0,0,0,0,0,,,,,,,,3.083333333,1.64977314,0.475444205,0.626813329,182.0681316,6.46E-15,0.461444735,0.622077232,-0.208870669,181.9889959,5.96E-15,373.901867,378.6263975,0.86558435,0.890516479,165.7897131,4.47E-22,0.868039628,0.891247427,0.157177283,165.7526254,4.30E-22,341.3450301,346.1536565,1.000000238,3.375294937,0.020789745
61021c2ad3b0633be797eddf,1,0,20,5,2,2,14,0,0,1,1,0,0,0,,,17,17,,,,3.2,1.021796358,0.336456321,0.999954602,148.9154543,1.80E-29,0.187385931,0.999954602,-1,144.235216,1.61E-31,307.5965124,303.1188378,0.017741957,0.615824215,212.1313352,0.427744947,0.018323069,0.232632096,-0.22307541,211.7355367,0.23331528,434.0282742,438.1194791,2.549207223,0.151585553,0.25
5fe354a2e44df4fb4634bbc3,1,1,40,6,1,2,13,0,0,0,0,0,0,1,18,41,,,,,43,3.7,1.55465403,0.354977471,0.229718637,186.0861073,3.85E-13,0.374238934,0.241525056,0.344665382,185.8438355,3.01E-13,381.9378185,386.3360767,0.149298384,0.271059753,202.8700389,1.21E-05,0.114325692,0.393323953,0.837773533,200.094025,6.69E-07,415.5056817,414.8364557,1,3.615373694,0.027431217
5d5a48a67ca41f0001e97f8b,1,1,28,5,2,2,12,1,0,1,1,0,0,0,20,28,28,21,,,,5.3,2.618707146,0.058231445,0.57289658,210.7911201,0.068885952,0.058082426,0.56350615,-0.021861288,210.7879692,0.068622323,431.3478441,436.2243442,0.0426464,0.999954602,207.1065199,0.001083839,0.007215497,0.19643963,-0.609009412,204.2275735,5.03E-05,423.9786436,423.1035528,1.49622709,2.507545818,0.023812135
5d9303bbc400a90018821b13,1,1,22,5,1,1,16,1,0,0,1,0,0,0,22,,,22,,,,5.166666667,2.293444354,0.525922843,0.900155817,185.5099321,2.14E-13,0.517797498,0.88746774,-0.730461546,184.64913,8.91E-14,380.785468,383.9466659,0.212959716,0.66950546,194.2357666,1.59E-09,0.179703244,0.589952611,-1,184.882165,1.13E-13,398.2371371,384.4127357,1.00000079,3.72736948,0.012327455
63f77d4f671167ec16eee15c,1,1,18,2,2,2,13,0,0,0,0,0,0,0,,,,,,,,2.783333333,2.132013186,0.415167689,0.999954602,154.1837517,3.65E-27,0.368121442,0.999954602,-0.661528781,153.3640628,1.60E-27,318.1331072,321.3765314,0.088077553,0.385794563,209.9193821,0.024585543,0.084536849,0.421758455,0.147183,209.7964361,0.021340897,429.604368,434.2412779,1,2.997394463,0.034401463
63e576170eb086a90644efb4,1,1,36,2,2,1,18,0,0,0,0,0,0,0,,,,,,,,4.7,0.590891312,0.076917211,0.999954602,198.5027511,1.29E-07,0.1132174,0.999954602,0.885013526,194.8372339,2.95E-09,406.7711061,404.3228735,0.884710036,0.406344805,184.5361563,7.94E-14,0.829191362,0.414172546,1,179.8752784,6.97E-16,378.8379165,374.3989626,1.000011344,3.681795642,-0.002533038
60d2d061fd054556769ca306,1,1,20,3,2,1,14,1,0,0,1,0,0,0,22,,,23,,,,4.266666667,1.560819718,0.254323729,4.54E-05,170.1524871,3.68E-20,0.091289912,4.54E-05,1,168.9623826,1.10E-20,350.0705781,352.5731709,0.375062069,0.278703785,200.1106148,6.80E-07,0.346832744,0.309738055,1,196.6758147,1.95E-08,409.9868334,408.0000352,3.280159555,0.121499003,0.067494257
5fb7c9fa2be0a83d8f8913b8,1,1,46,5,1,2,16,1,0,0,0,0,0,0,22,,,,,,,1.333333333,0.572436561,0.785938086,0.999954602,160.8255243,2.97E-24,0.764834518,0.999954602,-1,157.0014775,6.26E-26,331.4166524,328.6513608,0.074847756,0.999954602,199.7924971,4.89E-07,0.004023705,0.99949974,-0.948916126,189.4634721,1.20E-11,409.350598,393.5753499,1,1.493972507,0.061731263
63d83eafdd418ada3528719e,1,1,36,3,2,2,12,1,0,1,1,0,0,0,17,25,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.78417894,-0.008558734
63bda65b774a91e291c5b1a8,1,1,31,5,2,1,12,1,0,0,0,0,0,0,23,,,,,,,5.05,2.493551004,0.340422405,4.54E-05,185.1537164,1.49E-13,0.197572558,4.54E-05,1,182.6824518,1.21E-14,380.0730367,380.0133094,0.060123213,4.54E-05,203.9087521,3.59E-05,0.015079716,4.54E-05,0.549194886,201.1200694,1.94E-06,417.5831081,416.8885445,1,3.262075854,0.026364174
63e857fe022e159687d56f41,1,1,29,7,1,1,18,1,1,0,1,0,0,0,13,29,,23,,,,5.816666667,2.404033804,0.050027986,4.54E-05,202.2929314,6.60E-06,0.055603025,4.54E-05,-0.094310672,202.2413893,6.25E-06,414.3514667,419.1311844,0.398369553,4.54E-05,131.9589255,6.93E-37,0.110458915,4.54E-05,1,118.8335499,1.28E-42,273.6834549,252.3155056,1.552129187,1.566196171,0.043846691
5bb94dea3ea7ed00017cb109,1,1,22,6,2,2,12,1,0,1,1,0,0,0,9,,14,14,,,,5.216666667,2.108028774,0.472003984,0.905937739,176.6118966,2.55E-17,0.467854323,0.888215371,-1,174.8222829,4.15E-18,362.989397,364.2929715,0.180759102,0.736544366,195.3927246,5.22E-09,0.169494785,0.695515986,-0.455060538,194.6226301,2.37E-09,400.5510531,403.893666,2.581851221,0.540843013,0.25
63d73bfc8765da5b8a06f465,1,1,40,5,1,1,12,1,0,0,1,0,0,0,10,,,12,,,,3.433333333,2.196813306,0.035125925,4.54E-05,209.7981389,0.021382666,0.008425885,0.999954602,0.70680033,203.6147353,2.64E-05,429.3618817,421.8778763,0.053946793,0.146438467,206.7315296,0.000723241,0.052206851,0.188956872,0.100759147,206.6649678,0.000673252,423.2286631,427.9783413,1,2.472324912,0.041528244
628419137c4c3ded72e4874d,1,1,22,5,2,1,14,0,0,1,1,0,0,0,,,23,23,,,,5.333333333,1.694124109,0.107901057,0.314496558,206.4993985,0.00056351,0.110462209,0.28599556,-0.166332724,206.3593157,0.000484868,422.7644008,427.3670372,0.084923534,0.75613435,209.1005362,0.009692604,0.11475278,0.779386625,0.226569975,208.9821095,0.008488548,427.9666763,432.6126248,1.153409091,4,0.009372335
63e711bb284d2bc894a057a6,1,1,42,5,2,1,13,1,1,0,0,0,0,0,34,35,,,,,,2.333333333,1.068289726,0.146804706,0.792067608,203.876599,3.48E-05,0.089911588,0.747355105,-0.425937185,203.0977621,1.53E-05,417.5188018,420.8439299,0.662263585,0.618259298,188.9972222,7.48E-12,0.672832388,0.626848701,1,186.9964696,9.73E-13,387.7600483,388.641345,2.073270021,1.739823594,0.045636709
60ed200c728ab881912aac11,1,1,32,5,2,2,12,0,0,0,1,0,0,0,,,,35,,,,6.666666667,1.643339579,0.999954602,0.855724231,166.0979697,6.10E-22,0.999954602,0.855724286,0.167573402,166.0562349,5.85E-22,341.9615433,346.7608757,0.473648083,0.443614321,202.4109092,7.47E-06,0.532943422,0.431301415,-0.714711212,201.6467987,3.36E-06,414.5874223,417.9420031,1.093753244,3.585220784,0.033320664
63d7ddc0c07dd5787084df8e,1,1,32,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,5.466666667,2.303031655,0.351132158,0.470347616,200.9684136,1.66E-06,0.350560593,0.492721594,0.739462282,199.8170696,5.02E-07,411.7024311,414.2825451,0.094495214,0.731051961,206.1341661,0.000380973,0.084784701,0.60825565,-0.511309471,204.7587308,8.82E-05,422.033936,424.1658673,1.352242124,2.284152115,0.0378895
60fd9e6a8312b735fef884d4,1,0,39,5,2,2,16,0,0,1,1,0,0,0,17,,22,9,,,,5.75,1.762365514,0.370908286,0.351037909,199.9009535,5.47E-07,0.320955532,0.378944166,0.676629951,198.9684126,2.08E-07,409.5675109,412.585231,0.076057367,0.066315293,203.1912656,1.69E-05,0.034851507,0.239691347,0.598494434,201.0884765,1.88E-06,416.148135,416.8253588,1.289504925,1.76189924,0.055649011
5e03f8517f08edece67a3137,1,1,34,5,1,1,16,1,0,0,0,0,0,0,16,,,,,,,5.666666667,1.632993162,0.206102437,0.845896924,195.4965227,5.81E-09,0.169876252,0.821995984,-0.390676916,194.9791708,3.41E-09,400.7586493,404.6067474,0.183708933,4.54E-05,190.0044739,2.09E-11,0.117613181,4.54E-05,0.737516863,187.8687822,2.37E-12,389.7745517,390.3859701,2.263666419,1.302212617,0.092207446
61282ca83be28773ac7c421f,1,1,42,5,2,2,14,1,0,1,1,0,0,0,11,,10,21,,,,6.2,2.129693222,0.167293104,0.451953172,204.7443731,8.69E-05,0.165703457,0.46804717,0.165744697,204.6329011,7.72E-05,419.2543501,423.914208,0.772933192,0.394197827,190.7729741,4.59E-11,0.771161794,0.388701399,-1,189.523734,1.28E-11,391.3115521,393.6958737,1.039772744,3.999999967,0.015829989
6310ceffa120ca2c1fbe1d92,1,0,43,5,2,2,13,1,1,1,1,0,0,0,10,38,45,24,,,,5.4,1.278240316,0.170160994,0.376365869,196.4169874,1.50E-08,0.173448949,0.461363223,1,192.7872226,3.60E-10,402.5995787,400.2228509,0.119890019,4.54E-05,199.3168893,2.99E-07,4.54E-05,5.03E-05,0.95144154,189.4843507,1.23E-11,408.3993824,393.6171071,1.664283582,3.955523746,0.002587956
62d78737dcea82e9f96b957c,1,1,33,6,1,1,13,1,0,0,0,0,0,0,22,,,,,,,5.166666667,2.935271573,0.455871433,4.54E-05,141.7506272,1.32E-32,0.171938203,4.54E-05,1,130.3445531,1.37E-37,293.2668582,275.337512,0.101829323,4.54E-05,196.5873482,1.78E-08,4.54E-05,4.54E-05,0.927513435,190.3619111,3.01E-11,402.9403003,395.3722279,1,3.200883013,0.039072839
63d865b3e3e28b34ec2ed45c,0,0,22,2,2,1,16,0,0,0,0,0,0,0,,,,,,,,4.9,1.130471628,0.62210621,4.54E-05,142.0345739,1.76E-32,4.54E-05,4.54E-05,1,125.2908205,8.47E-40,,,0.230946979,4.54E-05,186.5058726,5.90E-13,0.002347652,4.54E-05,1,176.5796801,2.46E-17,,,2.333333333,1.333333333,2.37E-17
60fcd5602ff7c8f0866ecd0c,1,1,21,5,2,2,12,1,0,1,1,0,0,0,11,,25,19,,,,6.7,1.710387011,0.622361804,0.999954602,141.6303562,1.17E-32,0.51196074,0.999954602,-1,140.1515079,2.64E-33,293.0263163,294.9514215,0.349508683,0.999954602,152.5053546,6.72E-28,0.114063861,0.999954602,-1,139.306598,1.13E-33,314.7763131,293.2616017,1.109666057,2.848849706,0.019251478
631699e51577c995252cf3fc,0,0,19,3,2,1,12,1,0,1,1,0,0,1,21,,13,17,,,22,1.5,0.504219484,0.117194559,4.54E-05,193.7364071,9.53E-10,0.001873784,4.54E-05,0.984110822,188.1315289,3.09E-12,,,0.211553529,4.54E-05,173.1363537,7.53E-19,0.050299545,4.54E-05,1,164.3947755,1.09E-22,,,1.016463993,1.376163335,-0.004637466
62d06d1b651d6922f62fab9b,1,1,27,5,2,1,14,0,0,0,0,0,0,0,20,,,,,,,5.933333333,1.338689806,0.055399539,0.461454716,211.7552041,0.239896742,0.046489851,0.183856767,-0.479978186,210.2504648,0.036135913,433.2760121,435.1493354,0.021241695,4.54E-05,210.1786011,0.03321997,0.016431637,4.54E-05,0.077457214,210.1278566,0.031309797,430.122806,434.9041189,1.0000044,3.431849409,0.009867511
627ea14463f25dce42e73d51,0,0,32,5,2,1,18,0,1,0,0,0,0,0,18,21,19,,,,25,2.133333333,0.769474103,0.132300213,0.319747419,206.6132734,0.000636848,0.065395791,0.64416614,1,198.6756819,1.54E-07,,,0.081753217,0.143892039,202.9896649,1.37E-05,0.080973386,0.286775478,0.525030127,201.5097634,2.91E-06,,,1.772727267,3.999999988,0.002951495
5fcecd70db3ccb1a7f9331c9,1,1,31,5,2,1,16,1,0,1,1,0,0,0,29,,12,12,,,,3.116666667,1.678292783,0.371974992,0.056439148,181.9518734,5.74E-15,0.215859784,0.120148282,1,178.2544389,1.35E-16,373.6693505,371.1572836,0.144417604,0.168946968,197.4046114,4.14E-08,0.140220517,0.175213693,0.070337844,197.3854545,4.06E-08,404.5748267,409.4193148,1.068181818,4,0.024815487
6338c2127eed17193a7a4d32,1,0,35,5,2,1,13,1,0,0,0,1,0,0,22,23,,,23,,23,3.516666667,1.228084724,0.091203156,0.999954602,194.0401038,1.30E-09,0.072051289,0.999954602,-0.340934341,193.2927273,6.05E-10,397.8458114,401.2338604,0.017571305,4.54E-05,211.4194877,0.151943167,0.00314817,4.54E-05,0.183639521,211.0509564,0.094872214,432.6045792,436.7503185,1,3.444581908,0.017115616
60aeef267e494909058ef34e,1,1,23,5,2,2,16,0,0,0,1,0,0,0,,,,15,,,,2.45,1.294381601,0.261555576,0.820284131,201.6905846,3.52E-06,0.240424225,0.809947071,-0.206415243,201.5853007,3.15E-06,413.1467731,417.8190072,0.077466273,0.474671496,211.4119799,0.150453276,0.077357481,0.475444493,0.002489167,211.4119443,0.150446255,432.5895636,437.4722943,1.464376654,1.264428511,0.048471793
63ed1fa5c88ecae92bf0c920,1,1,39,3,2,1,12,0,1,0,0,0,0,0,21,22,,,,,,5.133333333,1.789485928,0.768330308,0.850659581,155.9499598,2.17E-26,0.764178556,0.849259428,-0.156799965,155.9126961,2.09E-26,321.6655234,326.473798,0.757063236,0.415671105,176.2715382,1.80E-17,0.761401014,0.409724956,-1,171.9618163,2.29E-19,362.3086802,358.5720383,1.899800134,1.802672459,0.038129132
63d7457dae12d98a8ebd18f6,1,0,32,3,2,2,15,0,0,1,1,0,0,0,,,15,23,,23,,4.2,2.95043806,0.045800162,0.999954602,205.8227873,0.000273157,0.041696505,0.999954602,-0.058871434,205.8002984,0.000266681,421.4111785,426.2490027,0.02323558,4.54E-05,210.1868304,0.033541035,0.009769035,0.496243218,0.371637774,208.846308,0.007294451,430.1392646,432.3410219,1.364905533,2.304279845,0.067527047
602b3ed14ae791260d6d12c5,1,1,33,5,2,1,13,1,0,0,1,0,0,0,27,,,37,,,,3.6,1.993208809,0.465919643,0.999954602,150.0072044,5.41E-29,4.54E-05,0.999954602,-1,139.6154746,1.54E-33,309.7800127,293.8793549,0.623464963,0.999954602,150.9634979,1.42E-28,0.407718038,0.999954602,-1,145.6017853,6.39E-31,311.6925996,305.8519764,1,3.440767641,0.031029182
63d71e67dd0fcccd3cc745b0,1,1,32,5,2,1,13,0,0,0,0,0,0,0,25,17,,,,,,4.85,2.11391676,0.999954602,0.362981925,165.6358645,3.82E-22,0.999954602,0.362982895,1,163.6277119,5.03E-23,341.0373329,341.9038296,0.196405408,4.54E-05,181.0855642,2.38E-15,0.051123023,4.54E-05,1,172.2244496,2.99E-19,371.9367322,359.0973049,1,3.707551871,0.040982609
63e573b546bc72bbe9bffc5f,1,1,32,5,2,2,16,0,0,0,0,0,0,0,,,,,,,,5.066666667,1.929842943,0.064287267,0.723126267,209.0607695,0.009269921,0.071551495,0.746951505,0.115875087,208.9874887,0.008539769,427.8871429,432.6233832,0.237583002,0.261286546,197.6463868,5.31E-08,0.232914413,0.241752509,-0.303328979,197.3545376,3.93E-08,405.0583774,409.357481,2.39603743,1.810197867,0.046532439
60f08e2a0d6d27ff93244345,1,1,28,5,2,1,12,1,1,0,0,0,0,0,20,21,,,,,,4.2,2.207844259,0.022498259,4.54E-05,211.3837936,0.14500535,0.003030756,0.999954602,0.31982464,210.0917008,0.030018942,432.5331911,434.8318075,0.061643244,0.183067615,207.3596998,0.001425733,0.052094084,0.284978932,0.27878305,206.8713195,0.000840784,424.4850033,428.3910448,1.377976456,0.982683449,0.144077916
5d42abf3c9acd700010c41df,1,1,27,5,2,1,13,0,0,0,0,0,0,0,,,,,,,,5.333333333,1.954279673,0.014691011,4.54E-05,211.4699377,0.162400174,0.00520135,0.999954602,0.340830589,210.0608915,0.028962755,432.7054793,434.7701888,0.155627949,0.401166719,207.6977595,0.002059102,0.19197898,0.463390791,0.838207063,205.6388735,0.000224522,425.1611229,425.9261527,1.061484812,3.229303251,0.000773549
5d5af711bb10640001afd133,1,0,25,5,2,2,18,0,0,0,0,0,0,0,,,,,,,,3.433333333,1.844521588,0.403940202,0.526078274,183.0458959,1.75E-14,0.361946285,0.558171884,1,177.1761177,4.51E-17,375.8573956,369.0006413,0.136962843,0.279517366,202.1057585,5.43E-06,0.071131172,0.550284831,1,183.5773252,3.00E-14,413.9771208,381.8030562,1.000000267,3.784112428,0.006766097
6150e9017c1b2aa8bf683c32,1,1,29,5,2,2,13,1,0,1,1,0,0,0,24,,25,13,,,,3.983333333,2.452889453,0.084875939,0.338883364,209.8111479,0.021704575,0.090051683,0.324982081,-0.065229859,209.7917205,0.021225665,429.3878996,434.2318467,0.021745128,0.512954357,212.2412976,0.522470535,0.024532654,0.86559162,0.292863415,211.588012,0.190262352,434.248199,437.8244297,1,3.466819787,0.016309237
60beba435afc451476fa7781,1,1,24,6,1,2,12,0,0,0,0,0,0,0,,,,,,,,4.95,2.086477853,0.191910307,0.435861243,202.2885075,6.57E-06,0.174903209,0.372030823,-0.690117884,200.6445076,1.18E-06,414.3426188,415.937421,0.076173205,0.319768368,209.0731523,0.009399475,0.074039558,0.604119231,0.985936633,204.3706439,5.85E-05,427.9119085,423.3896936,1.062501713,3.999996572,0.011624458
63d1b93d9abc8c4b40e2d92f,0,1,34,5,2,1,16,0,0,0,0,0,0,0,11,,,,,,,4.783333333,1.584797123,0.149023372,0.570296061,198.3978333,1.15E-07,0.149657976,0.558203437,-0.106473282,198.3487116,1.10E-07,,,0.04410357,0.24134171,210.4839611,0.047610364,0.046305475,0.167291252,-0.14015121,210.3490168,0.040577437,,,1.107954543,4,0.023590874
63652b3ed1f35f8e04325845,1,1,45,5,2,1,18,0,1,0,0,0,0,0,,29,,,,,,5.166666667,1.290994449,0.54811448,0.518734829,197.6563937,5.37E-08,0.547714843,0.516162399,-0.170091876,197.6040156,5.09E-08,405.0783912,409.856437,0.054865605,0.999954602,207.0612803,0.001032116,4.54E-05,0.950805104,-0.508263534,204.5867244,7.35E-05,423.8881644,423.8218546,1.000000028,3.500510165,0.020474674
63dab0380b8791f9560fd329,1,1,35,5,2,1,12,0,0,0,0,0,0,0,,,,,,,,5.6,1.738887234,0.139546767,0.696904707,200.6609515,1.20E-06,0.140332308,0.813145735,1,195.2955881,4.72E-09,411.0875069,405.239582,0.156938167,0.542700001,196.7663665,2.14E-08,0.151766546,0.521050587,-0.186161441,196.6246595,1.85E-08,403.2983368,407.8977247,1,3.401923264,0.02685356
63d80b500adef5b476e289a4,0,1,35,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,4.733333333,0.685606664,0.492462724,4.54E-05,122.7042769,6.28E-41,0.190916901,4.54E-05,1,111.5932072,8.87E-46,,,0.498007465,4.54E-05,138.6675079,5.93E-34,4.54E-05,4.54E-05,1,117.4364393,3.15E-43,,,1.159095565,2.124990734,-0.000854809
5f48dab70aa4ce3aa1914003,1,1,26,5,2,1,18,1,0,0,0,0,0,0,25,,30,26,,,,4.583333333,0.888565148,0.273617846,0.570742981,196.2522638,1.26E-08,0.258931993,0.554333229,-0.308133411,195.9894253,9.64E-09,402.2701314,406.6272564,0.224409837,0.416458911,188.4776843,4.40E-12,0.224030837,0.424676737,0.130308805,188.4211378,4.16E-12,386.7209724,391.4906815,1.000000026,3.863748952,0.010256448
6400d9993ddcc2436a9f2e1a,1,1,25,5,2,1,18,1,1,0,0,0,0,0,16,21,,,,,20,2.766666667,1.577024302,0.568048604,0.980610937,174.7521809,3.87E-18,0.567473468,0.968950698,-0.801840726,173.8104546,1.49E-18,359.2699655,362.2693149,0.70265488,0.75056678,204.6553728,7.91E-05,0.709330295,0.747506151,-0.419664705,204.388857,5.96E-05,419.0763494,423.4261198,1.207389296,2.471585045,0.030862961
63cff34d33a9948e3b0b28d6,1,1,30,5,2,1,12,1,0,0,0,0,0,0,29,,,,,,,4.683333333,2.046010311,0.550658117,0.449654401,182.7082602,1.24E-14,0.563460223,0.462546173,1,179.1123438,3.21E-16,375.1821243,372.8730933,0.147509512,4.54E-05,179.7934317,6.42E-16,0.110521112,4.54E-05,1,174.4600334,2.88E-18,369.3524672,363.5684726,1.352272729,3.999999997,0.006450344
63e55887d67a5c7e32a678fa,1,1,41,5,2,2,10,0,0,0,0,0,0,0,,,,,,,,3.866666667,1.478279654,0.150339183,4.54E-05,194.8583357,3.01E-09,4.54E-05,4.54E-05,0.927565575,190.3609957,3.01E-11,399.4822753,395.3703972,0.173359519,4.54E-05,188.3477368,3.86E-12,0.044494294,4.54E-05,1,181.9698465,5.85E-15,386.4610774,378.5880988,2.414095968,1.569535337,0.037766171
63d81e2fb6c8f0da25fea602,1,1,27,3,2,1,16,0,1,0,0,0,0,0,,23,,,,,,2.166666667,0.668077603,0.231923409,4.54E-05,173.2874175,8.78E-19,0.005751108,4.54E-05,1,156.2138171,2.83E-26,356.3404388,327.07604,0.190711391,4.54E-05,191.6790783,1.16E-10,4.54E-05,4.54E-05,1,182.5912617,1.10E-14,393.1237605,379.8309292,1.034091281,3.999999255,0.002613823
6400da061dc90debed65731b,1,1,33,5,2,1,16,0,0,0,0,0,0,0,,,,,,,,2.783333333,1.595456118,0.138912911,0.42002222,208.9048767,0.007786834,0.147399023,0.456553253,0.299917673,208.5258083,0.005110283,427.5753572,431.7000224,0.152703096,0.419791787,207.572632,0.001796796,0.186374469,0.377843403,-0.540688835,206.6508376,0.000663098,424.9108678,427.950081,1.215909092,3.999999997,0.014484389
610189e61b2d3520eea21de6,1,0,29,5,2,2,16,1,0,0,0,0,0,0,20,,,32,,,,3.466666667,0.769474103,0.095703399,0.267535626,205.7754813,0.000259715,0.268445047,0.399809803,1,202.7801715,1.10E-05,421.3165664,420.2087488,0.315981909,4.54E-05,167.9918954,4.14E-21,0.240091045,4.54E-05,1,159.1447259,5.44E-25,345.7493946,332.9378575,2.248114913,0.571951992,0.1121417
5fa5a899f2b7600f72104ad1,1,0,26,5,2,1,12,0,0,0,0,0,0,0,20,,,,,,,5.233333333,2.895740101,0.230062364,0.27769345,204.0249849,4.06E-05,0.233616035,0.291854913,0.241792321,203.8376037,3.34E-05,417.8155737,422.3236131,0.774810198,4.54E-05,171.1995451,1.06E-19,0.625664385,4.54E-05,1,167.9076235,3.80E-21,352.164694,350.4636528,1.096625901,3.999930016,0.001249124
5e223f4219295951f846dd16,1,1,40,5,1,2,14,0,0,0,0,0,0,0,14,,,,,,,6.566666667,0.927300925,0.235702441,0.093380557,202.1261944,5.54E-06,0.012205062,0.999954602,1,196.6610006,1.92E-08,414.0179927,407.970407,0.095963902,4.54E-05,198.6980623,1.57E-07,0.00421418,0.99992391,0.95642991,192.8050606,3.67E-10,407.1617284,400.2585269,2.383184026,1.051813765,0.0284333
5df1133b99b28201e0a1181c,1,1,26,5,2,2,16,1,1,1,1,0,0,0,13,20,23,23,,,,8.516666667,0.853540317,0.144982354,0.567519054,202.6741514,9.83E-06,0.12552185,0.504855616,-0.397385563,202.0302148,5.02E-06,415.1139066,418.7088354,0.104170812,0.124154807,202.2472459,6.29E-06,0.08984807,0.175766822,0.319483072,201.7285938,3.66E-06,414.2600956,418.1055934,1.000000007,0.489993161,0.024988721
60fd738c235e974993ad455c,1,1,27,5,2,2,18,0,0,0,0,0,0,0,,,,,,,,3.883333333,1.841992903,0.173262886,0.81735271,191.9169477,1.48E-10,0.176404689,0.825269126,0.099347718,191.8806338,1.42E-10,393.5994993,398.4096734,0.159405706,0.791187266,196.4436868,1.54E-08,0.179148434,0.807824818,0.231609723,196.2974453,1.32E-08,402.6529775,407.2432964,2.591258214,0.556125198,0.083761502
63b6ef9027eb90f292852ee4,1,1,29,5,2,2,18,0,0,0,0,0,0,0,,,,,,,,3.883333333,1.530388969,0.406220852,0.999954602,127.5662132,8.35E-39,0.165948227,0.999954602,-1,124.3234676,3.20E-40,264.8980303,263.2953409,0.532414263,0.533827464,167.8400552,3.55E-21,0.534097973,0.533265563,-0.028946528,167.838629,3.54E-21,345.4457142,350.3256637,1.000000879,3.534228113,0.011106084
5e2cd786dc63ca2ff798a0ca,1,0,18,3,2,2,12,0,0,0,1,0,0,0,,,,18,,,,4.333333333,1.580245279,0.025685084,0.999954602,210.0032408,0.027089038,0.022777836,0.999954602,-0.040068089,209.9920352,0.02673972,429.7720855,434.6324761,4.54E-05,4.54E-05,212.4461298,1,0.022096683,4.54E-05,-0.338351677,211.5338244,0.176842621,434.6578635,437.7160546,3.054267976,0.198282229,-0.25
5bbc4bd1f83ac60001fe665e,1,1,34,5,2,2,13,0,0,0,1,0,0,0,29,,,18,,,,4.766666667,0.426521868,0.323907724,0.625578556,198.732227,1.63E-07,0.34879523,0.638957203,0.4282572,198.3286672,1.07E-07,407.2300579,411.3057401,0.228202346,0.388212894,193.4068899,6.80E-10,0.222012656,0.398262906,0.158647562,193.3273689,6.27E-10,396.5793836,401.3031435,2.124983928,0.272762591,0.078787271
64013f9fa92a5dd2d30c5575,1,0,43,5,2,1,18,1,1,0,0,0,0,0,32,33,,,,,,5.116666667,1.62701418,0.408931238,0.999954602,161.1430094,4.09E-24,0.384731921,0.999954602,-0.472649889,160.6958244,2.60E-24,332.0516227,336.0400546,0.007971301,0.999954602,212.0461306,0.371288489,4.54E-05,0.999436355,-0.128703594,211.897878,0.295178022,433.8578651,438.4441617,1.00000036,2.557008733,0.0102445
63ea6fc5092518554c9b8111,1,1,40,5,2,2,18,0,0,0,1,0,0,0,,,,13,,,,5.533333333,1.307950482,0.021886293,0.999954602,210.6621235,0.058925855,0.00040618,0.999951148,-0.265456908,210.1166795,0.030904677,431.0898508,434.8817648,0.135006985,0.999954602,194.1383418,1.44E-09,0.051727925,0.999901925,-0.670988785,192.3759616,2.36E-10,398.0422874,399.4003289,1.000000168,3.670457148,0.003223278
63bb98852cdc67dece8adb8e,1,1,36,5,2,1,12,1,0,0,0,0,0,0,17,,,,,,,3.55,1.267922363,0.552732891,0.836118575,182.1601866,7.10E-15,0.549974142,0.833392112,-0.165583951,182.1114617,6.75E-15,374.0859771,378.8713291,0.252262659,0.658892682,193.871082,1.09E-09,0.269876381,0.625395645,-0.717205856,192.5778627,2.91E-10,397.5077679,399.8041312,1.000000078,3.284130269,0.014398511
