PID,"0.2,0.65","0.35,0.65","0.35,0.8","0.65,0.2","0.8,0.2","0.8,0.35","0.2,0.8","0.65,0.35"
5dd03c5486c8861300974102,3,,2,3,,5,5.0,5.0
5dd03c5486c8861300974102,3,,1,2,,3,5.0,5.0
5dd03c5486c8861300974102,4,,2,5,,5,5.0,5.0
5dd03c5486c8861300974102,5,,4,3,,4,1.0,4.0
5dd03c5486c8861300974102,5,,3,2,,5,5.0,5.0
5dd03c5486c8861300974102,1,,5,2,,3,5.0,2.0
5dd03c5486c8861300974102,2,,5,2,,4,4.0,5.0
5dd03c5486c8861300974102,1,,4,5,,4,2.0,5.0
5dd03c5486c8861300974102,4,,3,4,,5,5.0,2.0
5dd03c5486c8861300974102,2,,1,2,,4,5.0,2.0
5dd03c5486c8861300974102,4,,4,1,,5,1.0,2.0
63eafad399e87039254d1078,4,,5,2,,4,3.0,1.0
63eafad399e87039254d1078,5,,4,5,,1,1.0,5.0
63eafad399e87039254d1078,5,,1,5,,1,1.0,5.0
63eafad399e87039254d1078,5,,2,5,,5,1.0,5.0
63eafad399e87039254d1078,5,,2,5,,5,2.0,5.0
63eafad399e87039254d1078,1,,1,1,,5,5.0,3.0
63eafad399e87039254d1078,5,,5,5,,5,1.0,5.0
63eafad399e87039254d1078,5,,1,5,,5,3.0,5.0
63eafad399e87039254d1078,5,,5,5,,5,2.0,5.0
63eafad399e87039254d1078,5,,2,5,,5,2.0,5.0
63eafad399e87039254d1078,5,,2,5,,5,5.0,5.0
63eafad399e87039254d1078,5,,1,5,,5,3.0,5.0
63eafad399e87039254d1078,5,,5,5,,5,3.0,5.0
63eafad399e87039254d1078,3,,2,5,,5,5.0,5.0
63eafad399e87039254d1078,1,,1,1,,5,5.0,5.0
63eafad399e87039254d1078,1,,2,3,,5,1.0,5.0
63eafad399e87039254d1078,2,,5,1,,5,5.0,3.0
63eafad399e87039254d1078,5,,2,5,,5,3.0,2.0
63eafad399e87039254d1078,5,,5,1,,5,3.0,5.0
63eafad399e87039254d1078,4,,3,5,,5,4.0,2.0
63eafad399e87039254d1078,2,,5,1,,2,3.0,5.0
63eafad399e87039254d1078,2,,1,5,,3,4.0,1.0
60a3128cb035414bb4588090,4,,5,3,3.0,3,,2.0
60a3128cb035414bb4588090,4,,4,3,5.0,2,,5.0
60a3128cb035414bb4588090,4,,3,1,2.0,5,,4.0
60a3128cb035414bb4588090,1,,2,4,2.0,4,,3.0
60a3128cb035414bb4588090,5,,3,5,3.0,5,,2.0
60a3128cb035414bb4588090,2,,4,3,5.0,5,,3.0
60a3128cb035414bb4588090,5,,3,1,4.0,5,,4.0
60a3128cb035414bb4588090,4,,1,2,1.0,2,,1.0
60a3128cb035414bb4588090,5,,4,2,4.0,3,,1.0
60a3128cb035414bb4588090,4,,4,5,5.0,3,,2.0
60a3128cb035414bb4588090,5,,5,2,3.0,3,,3.0
60a3128cb035414bb4588090,4,,4,2,5.0,5,,2.0
60a3128cb035414bb4588090,3,,4,4,5.0,3,,5.0
60a3128cb035414bb4588090,4,,2,3,2.0,5,,5.0
60a3128cb035414bb4588090,5,,5,5,3.0,3,,5.0
60a3128cb035414bb4588090,4,,4,4,2.0,3,,1.0
60a3128cb035414bb4588090,5,,2,4,5.0,4,,5.0
60a3128cb035414bb4588090,4,,3,2,5.0,5,,2.0
60a3128cb035414bb4588090,2,,3,5,1.0,5,,4.0
60a3128cb035414bb4588090,3,,5,1,3.0,5,,4.0
60a3128cb035414bb4588090,5,,5,2,3.0,3,,5.0
60a3128cb035414bb4588090,3,,4,5,4.0,3,,5.0
63b6c76ff03d438cd09b8c56,2,3.0,1,2,4.0,3,,
63b6c76ff03d438cd09b8c56,1,2.0,5,2,4.0,3,,
63b6c76ff03d438cd09b8c56,2,1.0,2,3,5.0,4,,
63b6c76ff03d438cd09b8c56,1,1.0,3,5,2.0,2,,
63b6c76ff03d438cd09b8c56,2,1.0,3,5,3.0,4,,
63b6c76ff03d438cd09b8c56,2,2.0,2,4,4.0,3,,
63b6c76ff03d438cd09b8c56,1,5.0,5,5,5.0,2,,
63b6c76ff03d438cd09b8c56,2,1.0,3,5,3.0,3,,
63b6c76ff03d438cd09b8c56,1,2.0,4,2,5.0,2,,
63b6c76ff03d438cd09b8c56,1,1.0,2,5,4.0,2,,
63b6c76ff03d438cd09b8c56,2,1.0,2,3,3.0,5,,
63b6c76ff03d438cd09b8c56,2,2.0,2,5,4.0,2,,
63b6c76ff03d438cd09b8c56,1,1.0,1,5,5.0,1,,
63b6c76ff03d438cd09b8c56,1,1.0,2,1,5.0,1,,
63b6c76ff03d438cd09b8c56,4,1.0,2,5,3.0,2,,
63b6c76ff03d438cd09b8c56,3,2.0,3,2,5.0,3,,
63b6c76ff03d438cd09b8c56,2,2.0,3,2,5.0,2,,
63b6c76ff03d438cd09b8c56,2,1.0,5,3,5.0,1,,
63b6c76ff03d438cd09b8c56,4,2.0,5,1,4.0,1,,
63b6c76ff03d438cd09b8c56,5,2.0,5,3,5.0,1,,
63b6c76ff03d438cd09b8c56,2,2.0,1,1,4.0,2,,
63b6c76ff03d438cd09b8c56,1,2.0,5,1,5.0,1,,
6400ed09421b2727c2f7c553,5,,5,5,5.0,5,,5.0
6400ed09421b2727c2f7c553,3,,4,5,3.0,5,,4.0
6400ed09421b2727c2f7c553,4,,4,3,3.0,4,,4.0
6400ed09421b2727c2f7c553,5,,3,5,4.0,5,,3.0
6400ed09421b2727c2f7c553,5,,5,5,5.0,5,,5.0
6400ed09421b2727c2f7c553,5,,3,5,5.0,5,,3.0
6400ed09421b2727c2f7c553,4,,5,4,4.0,5,,5.0
6400ed09421b2727c2f7c553,4,,5,5,5.0,4,,3.0
6400ed09421b2727c2f7c553,4,,5,5,4.0,5,,5.0
6400ed09421b2727c2f7c553,3,,3,5,5.0,5,,5.0
6400ed09421b2727c2f7c553,3,,5,4,5.0,5,,4.0
6400ed09421b2727c2f7c553,2,,5,5,4.0,5,,5.0
6400ed09421b2727c2f7c553,5,,5,5,3.0,4,,5.0
6400ed09421b2727c2f7c553,4,,5,5,5.0,5,,5.0
6400ed09421b2727c2f7c553,5,,5,5,4.0,5,,5.0
6400ed09421b2727c2f7c553,4,,5,5,5.0,5,,5.0
6400ed09421b2727c2f7c553,5,,5,5,5.0,4,,4.0
6400ed09421b2727c2f7c553,5,,3,3,5.0,4,,5.0
6400ed09421b2727c2f7c553,5,,5,5,3.0,5,,5.0
6400ed09421b2727c2f7c553,2,,4,5,5.0,3,,4.0
6400ed09421b2727c2f7c553,5,,3,5,4.0,5,,5.0
6400ed09421b2727c2f7c553,5,,4,5,5.0,5,,5.0
62a74b5136555a52d4911cac,5,5.0,5,5,,5,5.0,
62a74b5136555a52d4911cac,5,3.0,4,4,,5,4.0,
62a74b5136555a52d4911cac,3,5.0,5,3,,3,3.0,
62a74b5136555a52d4911cac,3,3.0,3,3,,3,3.0,
62a74b5136555a52d4911cac,3,3.0,3,3,,3,1.0,
62a74b5136555a52d4911cac,3,3.0,4,3,,3,3.0,
62a74b5136555a52d4911cac,1,1.0,1,2,,3,5.0,
62a74b5136555a52d4911cac,3,3.0,5,5,,3,3.0,
62a74b5136555a52d4911cac,1,1.0,5,5,,3,5.0,
62a74b5136555a52d4911cac,5,3.0,3,3,,5,5.0,
62a74b5136555a52d4911cac,3,3.0,1,1,,5,3.0,
62a74b5136555a52d4911cac,3,3.0,1,1,,5,1.0,
62a74b5136555a52d4911cac,3,3.0,1,1,,3,1.0,
62a74b5136555a52d4911cac,3,3.0,1,1,,3,1.0,
62a74b5136555a52d4911cac,5,5.0,1,1,,5,1.0,
62a74b5136555a52d4911cac,5,5.0,1,1,,5,1.0,
62a74b5136555a52d4911cac,3,3.0,1,1,,3,1.0,
62a74b5136555a52d4911cac,3,3.0,1,5,,3,1.0,
62a74b5136555a52d4911cac,3,3.0,4,2,,3,3.0,
62a74b5136555a52d4911cac,1,2.0,4,2,,3,2.0,
62a74b5136555a52d4911cac,5,3.0,4,1,,5,5.0,
62a74b5136555a52d4911cac,5,3.0,1,1,,3,5.0,
6400f80179f04251a962fd22,3,,1,5,,1,3.0,1.0
6400f80179f04251a962fd22,2,,3,3,,3,1.0,3.0
6400f80179f04251a962fd22,1,,1,5,,4,1.0,4.0
6400f80179f04251a962fd22,1,,1,5,,3,1.0,5.0
6400f80179f04251a962fd22,5,,2,5,,4,1.0,3.0
6400f80179f04251a962fd22,1,,2,5,,3,1.0,5.0
6400f80179f04251a962fd22,1,,2,5,,5,1.0,5.0
6400f80179f04251a962fd22,1,,4,5,,3,1.0,1.0
6400f80179f04251a962fd22,1,,3,5,,5,1.0,5.0
6400f80179f04251a962fd22,1,,3,5,,3,1.0,1.0
6400f80179f04251a962fd22,5,,3,5,,5,5.0,5.0
6400f80179f04251a962fd22,1,,5,5,,5,3.0,5.0
6400f80179f04251a962fd22,1,,5,5,,5,3.0,5.0
6400f80179f04251a962fd22,1,,5,5,,5,3.0,5.0
6400f80179f04251a962fd22,3,,5,3,,5,5.0,3.0
6400f80179f04251a962fd22,3,,3,3,,5,5.0,5.0
6400f80179f04251a962fd22,5,,5,3,,3,3.0,5.0
6400f80179f04251a962fd22,3,,5,3,,5,3.0,3.0
6400f80179f04251a962fd22,3,,5,1,,5,3.0,5.0
6400f80179f04251a962fd22,5,,5,1,,3,5.0,5.0
6400f80179f04251a962fd22,1,,5,1,,3,3.0,3.0
6400f80179f04251a962fd22,3,,5,3,,3,3.0,3.0
5fa9fffcf843322ce7456283,2,4.0,5,3,2.0,4,,
5fa9fffcf843322ce7456283,2,4.0,5,3,3.0,4,,
5fa9fffcf843322ce7456283,1,3.0,2,1,4.0,2,,
5fa9fffcf843322ce7456283,1,2.0,3,2,3.0,3,,
5fa9fffcf843322ce7456283,1,3.0,4,2,4.0,4,,
5fa9fffcf843322ce7456283,1,2.0,5,3,5.0,5,,
5fa9fffcf843322ce7456283,1,1.0,5,4,1.0,5,,
5fa9fffcf843322ce7456283,2,2.0,4,4,1.0,4,,
5fa9fffcf843322ce7456283,1,3.0,4,2,2.0,4,,
5fa9fffcf843322ce7456283,2,4.0,5,3,3.0,5,,
5fa9fffcf843322ce7456283,2,1.0,5,1,3.0,5,,
5fa9fffcf843322ce7456283,1,3.0,5,2,4.0,5,,
5fa9fffcf843322ce7456283,4,4.0,5,1,3.0,3,,
5fa9fffcf843322ce7456283,1,4.0,3,2,4.0,2,,
5fa9fffcf843322ce7456283,1,5.0,3,1,4.0,1,,
5fa9fffcf843322ce7456283,1,2.0,2,3,2.0,2,,
5fa9fffcf843322ce7456283,2,2.0,3,1,3.0,2,,
5fa9fffcf843322ce7456283,1,3.0,3,2,1.0,3,,
5fa9fffcf843322ce7456283,2,1.0,4,1,2.0,4,,
5fa9fffcf843322ce7456283,3,2.0,2,1,2.0,2,,
5fa9fffcf843322ce7456283,1,3.0,3,2,1.0,1,,
5fa9fffcf843322ce7456283,2,1.0,4,1,2.0,2,,
60cd717e463162435e3b7d46,4,3.0,3,3,,3,4.0,
60cd717e463162435e3b7d46,5,5.0,5,5,,5,2.0,
60cd717e463162435e3b7d46,2,5.0,5,5,,5,5.0,
60cd717e463162435e3b7d46,3,5.0,5,3,,5,3.0,
60cd717e463162435e3b7d46,5,5.0,5,5,,5,1.0,
60cd717e463162435e3b7d46,1,5.0,5,1,,5,1.0,
60cd717e463162435e3b7d46,1,4.0,5,2,,5,5.0,
60cd717e463162435e3b7d46,1,5.0,3,5,,5,4.0,
60cd717e463162435e3b7d46,2,5.0,5,4,,5,5.0,
60cd717e463162435e3b7d46,3,5.0,3,2,,5,2.0,
60cd717e463162435e3b7d46,4,5.0,4,5,,4,2.0,
60cd717e463162435e3b7d46,3,3.0,5,2,,5,3.0,
60cd717e463162435e3b7d46,4,2.0,5,4,,4,5.0,
60cd717e463162435e3b7d46,1,5.0,3,3,,3,3.0,
60cd717e463162435e3b7d46,1,2.0,2,1,,5,1.0,
60cd717e463162435e3b7d46,1,5.0,5,1,,1,5.0,
60cd717e463162435e3b7d46,5,5.0,2,5,,2,5.0,
60cd717e463162435e3b7d46,5,5.0,5,5,,2,5.0,
60cd717e463162435e3b7d46,5,2.0,5,5,,5,5.0,
60cd717e463162435e3b7d46,5,5.0,2,2,,5,5.0,
60cd717e463162435e3b7d46,5,5.0,5,5,,5,5.0,
60cd717e463162435e3b7d46,5,3.0,2,5,,5,5.0,
60c837327440575481e333ce,1,3.0,1,2,,2,4.0,
60c837327440575481e333ce,2,3.0,2,2,,1,2.0,
60c837327440575481e333ce,1,2.0,4,2,,3,3.0,
60c837327440575481e333ce,2,3.0,3,2,,1,5.0,
60c837327440575481e333ce,5,2.0,1,3,,5,4.0,
60c837327440575481e333ce,3,1.0,4,2,,4,3.0,
60c837327440575481e333ce,2,5.0,5,5,,2,2.0,
60c837327440575481e333ce,1,3.0,1,3,,5,2.0,
60c837327440575481e333ce,5,1.0,3,4,,1,3.0,
60c837327440575481e333ce,2,1.0,4,4,,1,1.0,
60c837327440575481e333ce,1,2.0,1,1,,2,1.0,
60c837327440575481e333ce,1,2.0,1,1,,3,1.0,
60c837327440575481e333ce,3,2.0,5,2,,5,2.0,
60c837327440575481e333ce,2,3.0,2,3,,2,2.0,
60c837327440575481e333ce,1,3.0,3,3,,2,2.0,
60c837327440575481e333ce,2,2.0,4,3,,1,2.0,
60c837327440575481e333ce,1,4.0,5,5,,5,5.0,
60c837327440575481e333ce,5,4.0,2,1,,3,2.0,
60c837327440575481e333ce,3,2.0,2,3,,1,1.0,
60c837327440575481e333ce,1,3.0,4,2,,5,5.0,
60c837327440575481e333ce,5,1.0,2,3,,1,1.0,
60c837327440575481e333ce,2,3.0,2,3,,4,2.0,
63d69e4d6648b39324fdf0ad,5,,5,5,,5,5.0,5.0
63d69e4d6648b39324fdf0ad,5,,5,5,,1,5.0,5.0
63d69e4d6648b39324fdf0ad,5,,2,5,,2,5.0,5.0
63d69e4d6648b39324fdf0ad,5,,3,5,,3,3.0,5.0
63d69e4d6648b39324fdf0ad,5,,3,5,,3,3.0,5.0
63d69e4d6648b39324fdf0ad,5,,3,5,,3,3.0,5.0
63d69e4d6648b39324fdf0ad,4,,3,5,,3,3.0,5.0
63d69e4d6648b39324fdf0ad,4,,4,4,,3,3.0,4.0
63d69e4d6648b39324fdf0ad,4,,3,5,,3,2.0,4.0
63d69e4d6648b39324fdf0ad,4,,5,4,,5,5.0,5.0
63d69e4d6648b39324fdf0ad,4,,5,4,,5,5.0,4.0
63d69e4d6648b39324fdf0ad,5,,5,5,,5,5.0,5.0
63d69e4d6648b39324fdf0ad,4,,5,5,,5,5.0,5.0
63d69e4d6648b39324fdf0ad,5,,4,3,,4,4.0,4.0
63d69e4d6648b39324fdf0ad,3,,4,3,,4,4.0,3.0
63d69e4d6648b39324fdf0ad,3,,4,3,,4,4.0,3.0
63d69e4d6648b39324fdf0ad,3,,4,4,,4,4.0,5.0
63d69e4d6648b39324fdf0ad,5,,4,4,,4,4.0,5.0
63d69e4d6648b39324fdf0ad,4,,4,5,,4,4.0,4.0
63d69e4d6648b39324fdf0ad,4,,4,4,,4,4.0,5.0
63d69e4d6648b39324fdf0ad,4,,4,4,,4,5.0,4.0
63d69e4d6648b39324fdf0ad,4,,5,4,,5,5.0,4.0
63153455849b153d56dd81db,4,,3,4,2.0,3,,5.0
63153455849b153d56dd81db,5,,2,3,1.0,3,,1.0
63153455849b153d56dd81db,4,,5,5,3.0,3,,1.0
63153455849b153d56dd81db,4,,4,5,2.0,3,,1.0
63153455849b153d56dd81db,4,,5,2,5.0,3,,5.0
63153455849b153d56dd81db,4,,4,2,5.0,4,,3.0
63153455849b153d56dd81db,4,,3,5,4.0,1,,3.0
63153455849b153d56dd81db,2,,2,5,5.0,5,,5.0
63153455849b153d56dd81db,4,,3,4,5.0,3,,1.0
63153455849b153d56dd81db,2,,5,5,5.0,5,,3.0
63153455849b153d56dd81db,4,,1,2,5.0,1,,3.0
63153455849b153d56dd81db,4,,2,4,3.0,4,,4.0
63153455849b153d56dd81db,2,,5,3,3.0,5,,3.0
63153455849b153d56dd81db,4,,4,3,2.0,4,,2.0
63153455849b153d56dd81db,3,,1,2,5.0,2,,4.0
63153455849b153d56dd81db,3,,4,4,3.0,2,,4.0
63153455849b153d56dd81db,5,,5,1,2.0,4,,5.0
63153455849b153d56dd81db,3,,3,3,1.0,4,,2.0
63153455849b153d56dd81db,3,,4,3,3.0,3,,2.0
63153455849b153d56dd81db,1,,1,4,2.0,4,,4.0
63153455849b153d56dd81db,2,,3,1,4.0,4,,3.0
63153455849b153d56dd81db,2,,5,3,2.0,4,,1.0
63fe39cd075bd5283fad495d,1,,1,5,3.0,1,,1.0
63fe39cd075bd5283fad495d,5,,1,5,5.0,5,,5.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,5.0
63fe39cd075bd5283fad495d,5,,1,5,5.0,5,,5.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,5.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,5.0
63fe39cd075bd5283fad495d,1,,5,5,5.0,1,,1.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,1.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,1.0
63fe39cd075bd5283fad495d,1,,1,5,5.0,5,,1.0
63fe39cd075bd5283fad495d,1,,1,3,5.0,1,,1.0
63fe39cd075bd5283fad495d,1,,1,3,5.0,5,,1.0
63fe39cd075bd5283fad495d,1,,1,5,3.0,5,,1.0
63fe39cd075bd5283fad495d,5,,1,5,5.0,1,,5.0
63fe39cd075bd5283fad495d,5,,1,1,1.0,1,,1.0
63fe39cd075bd5283fad495d,1,,1,3,3.0,1,,1.0
63fe39cd075bd5283fad495d,5,,5,3,1.0,5,,5.0
63fe39cd075bd5283fad495d,5,,5,1,5.0,5,,5.0
63fe39cd075bd5283fad495d,5,,5,1,1.0,5,,5.0
63fe39cd075bd5283fad495d,5,,5,5,1.0,5,,5.0
63fe39cd075bd5283fad495d,5,,5,1,5.0,5,,5.0
63fe39cd075bd5283fad495d,1,,5,1,1.0,1,,1.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,3,5,4.0,5,,5.0
5971640e7ec240000170cb69,5,,3,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,3,5,5.0,5,,3.0
5971640e7ec240000170cb69,5,,4,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,3,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,4.0
5971640e7ec240000170cb69,5,,4,5,5.0,5,,4.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,3.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
5971640e7ec240000170cb69,5,,5,5,5.0,5,,5.0
610745dee13497549c9d6fba,3,,1,1,,2,1.0,2.0
610745dee13497549c9d6fba,1,,2,3,,1,1.0,2.0
610745dee13497549c9d6fba,1,,2,2,,2,1.0,2.0
610745dee13497549c9d6fba,2,,3,2,,2,2.0,3.0
610745dee13497549c9d6fba,3,,2,2,,2,1.0,4.0
610745dee13497549c9d6fba,1,,1,2,,2,1.0,5.0
610745dee13497549c9d6fba,1,,3,3,,1,1.0,5.0
610745dee13497549c9d6fba,1,,1,2,,1,1.0,4.0
610745dee13497549c9d6fba,1,,1,3,,5,3.0,5.0
610745dee13497549c9d6fba,1,,5,2,,3,1.0,3.0
610745dee13497549c9d6fba,1,,3,1,,3,1.0,2.0
610745dee13497549c9d6fba,1,,1,1,,3,2.0,4.0
610745dee13497549c9d6fba,1,,2,1,,3,1.0,3.0
610745dee13497549c9d6fba,2,,2,1,,2,1.0,2.0
610745dee13497549c9d6fba,1,,3,1,,2,1.0,2.0
610745dee13497549c9d6fba,2,,3,1,,1,3.0,1.0
610745dee13497549c9d6fba,1,,2,1,,1,3.0,1.0
610745dee13497549c9d6fba,2,,2,1,,1,1.0,1.0
610745dee13497549c9d6fba,2,,3,1,,1,1.0,1.0
610745dee13497549c9d6fba,2,,5,1,,1,3.0,2.0
610745dee13497549c9d6fba,2,,2,1,,1,2.0,2.0
610745dee13497549c9d6fba,2,,2,1,,1,3.0,2.0
63615888b5606b24a845f73e,5,5.0,5,1,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,4,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,4,5.0,5,,
63615888b5606b24a845f73e,5,5.0,3,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,4,3,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,3,4.0,5,,
63615888b5606b24a845f73e,5,5.0,3,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,4,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,3,5.0,5,,
63615888b5606b24a845f73e,5,5.0,4,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,3,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,3.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,5.0,5,,
63615888b5606b24a845f73e,5,5.0,5,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,4,5.0,5,,
63615888b5606b24a845f73e,5,5.0,3,5,4.0,5,,
63615888b5606b24a845f73e,5,5.0,5,3,4.0,5,,
63615888b5606b24a845f73e,5,5.0,3,3,4.0,5,,
6063a00c6fd08d0a972382a4,5,,3,5,,3,3.0,5.0
6063a00c6fd08d0a972382a4,3,,2,2,,5,2.0,5.0
6063a00c6fd08d0a972382a4,2,,1,3,,5,3.0,5.0
6063a00c6fd08d0a972382a4,1,,1,3,,5,3.0,5.0
6063a00c6fd08d0a972382a4,1,,2,3,,5,2.0,5.0
6063a00c6fd08d0a972382a4,5,,2,2,,5,2.0,5.0
6063a00c6fd08d0a972382a4,5,,1,3,,5,2.0,5.0
6063a00c6fd08d0a972382a4,1,,1,3,,5,2.0,5.0
6063a00c6fd08d0a972382a4,1,,1,3,,5,2.0,5.0
6063a00c6fd08d0a972382a4,1,,1,2,,5,2.0,5.0
6063a00c6fd08d0a972382a4,1,,1,1,,5,2.0,5.0
6063a00c6fd08d0a972382a4,1,,2,2,,3,2.0,5.0
6063a00c6fd08d0a972382a4,1,,2,1,,5,3.0,5.0
6063a00c6fd08d0a972382a4,1,,3,1,,5,2.0,4.0
6063a00c6fd08d0a972382a4,1,,3,2,,5,3.0,4.0
6063a00c6fd08d0a972382a4,5,,2,2,,5,3.0,5.0
6063a00c6fd08d0a972382a4,1,,3,2,,5,3.0,5.0
6063a00c6fd08d0a972382a4,1,,3,2,,4,2.0,5.0
6063a00c6fd08d0a972382a4,1,,2,1,,3,2.0,5.0
6063a00c6fd08d0a972382a4,1,,3,1,,2,3.0,5.0
6063a00c6fd08d0a972382a4,1,,1,2,,4,3.0,5.0
6063a00c6fd08d0a972382a4,2,,2,2,,3,3.0,4.0
62f94c417a55be0afc4c5a4b,3,,2,5,,2,3.0,4.0
62f94c417a55be0afc4c5a4b,3,,2,4,,3,4.0,4.0
62f94c417a55be0afc4c5a4b,4,,4,4,,2,4.0,3.0
62f94c417a55be0afc4c5a4b,2,,4,4,,2,3.0,3.0
62f94c417a55be0afc4c5a4b,4,,3,3,,2,4.0,4.0
62f94c417a55be0afc4c5a4b,3,,3,4,,3,3.0,3.0
62f94c417a55be0afc4c5a4b,2,,2,2,,2,3.0,2.0
62f94c417a55be0afc4c5a4b,3,,4,4,,3,3.0,5.0
62f94c417a55be0afc4c5a4b,4,,4,5,,2,5.0,2.0
62f94c417a55be0afc4c5a4b,3,,4,3,,2,4.0,2.0
62f94c417a55be0afc4c5a4b,3,,3,4,,2,3.0,5.0
62f94c417a55be0afc4c5a4b,3,,4,4,,2,3.0,4.0
62f94c417a55be0afc4c5a4b,4,,5,5,,5,3.0,3.0
62f94c417a55be0afc4c5a4b,3,,5,4,,5,3.0,2.0
62f94c417a55be0afc4c5a4b,4,,3,5,,4,5.0,2.0
62f94c417a55be0afc4c5a4b,4,,4,4,,3,4.0,3.0
62f94c417a55be0afc4c5a4b,4,,4,2,,4,3.0,4.0
62f94c417a55be0afc4c5a4b,4,,3,2,,4,4.0,2.0
62f94c417a55be0afc4c5a4b,3,,3,3,,4,4.0,2.0
62f94c417a55be0afc4c5a4b,3,,4,2,,3,5.0,2.0
62f94c417a55be0afc4c5a4b,4,,3,4,,5,3.0,4.0
62f94c417a55be0afc4c5a4b,2,,4,2,,4,5.0,4.0
605fb0818ad4067b3d99ece0,1,,5,2,,1,1.0,2.0
605fb0818ad4067b3d99ece0,1,,2,2,,1,1.0,2.0
605fb0818ad4067b3d99ece0,1,,2,2,,5,1.0,3.0
605fb0818ad4067b3d99ece0,5,,1,4,,1,1.0,1.0
605fb0818ad4067b3d99ece0,1,,5,2,,5,1.0,4.0
605fb0818ad4067b3d99ece0,1,,3,3,,5,1.0,2.0
605fb0818ad4067b3d99ece0,2,,5,2,,5,1.0,2.0
605fb0818ad4067b3d99ece0,2,,5,2,,5,1.0,1.0
605fb0818ad4067b3d99ece0,2,,5,1,,5,1.0,1.0
605fb0818ad4067b3d99ece0,2,,5,1,,5,1.0,1.0
605fb0818ad4067b3d99ece0,3,,5,1,,5,1.0,1.0
605fb0818ad4067b3d99ece0,3,,5,2,,5,1.0,1.0
605fb0818ad4067b3d99ece0,3,,5,2,,5,1.0,2.0
605fb0818ad4067b3d99ece0,3,,5,1,,5,1.0,2.0
605fb0818ad4067b3d99ece0,3,,1,1,,5,2.0,1.0
605fb0818ad4067b3d99ece0,3,,5,1,,5,1.0,1.0
605fb0818ad4067b3d99ece0,3,,5,1,,1,1.0,1.0
605fb0818ad4067b3d99ece0,4,,1,1,,1,1.0,1.0
605fb0818ad4067b3d99ece0,2,,5,1,,2,1.0,1.0
605fb0818ad4067b3d99ece0,5,,5,1,,3,1.0,1.0
605fb0818ad4067b3d99ece0,5,,5,1,,2,1.0,1.0
605fb0818ad4067b3d99ece0,5,,5,1,,1,1.0,1.0
63d40528f7676637efbd18eb,4,5.0,5,3,,3,5.0,
63d40528f7676637efbd18eb,5,5.0,5,5,,3,5.0,
63d40528f7676637efbd18eb,5,4.0,4,4,,1,4.0,
63d40528f7676637efbd18eb,2,5.0,5,4,,5,3.0,
63d40528f7676637efbd18eb,1,4.0,1,5,,5,1.0,
63d40528f7676637efbd18eb,1,4.0,5,4,,5,5.0,
63d40528f7676637efbd18eb,1,3.0,5,4,,5,1.0,
63d40528f7676637efbd18eb,5,3.0,1,4,,4,1.0,
63d40528f7676637efbd18eb,4,1.0,4,2,,1,1.0,
63d40528f7676637efbd18eb,3,5.0,4,5,,4,1.0,
63d40528f7676637efbd18eb,5,5.0,4,5,,1,1.0,
63d40528f7676637efbd18eb,5,5.0,4,5,,1,5.0,
