"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","475","577855","0.0-22.0-2.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","16","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","567","112",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","476","578875","0.0-22.0-3.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","567","112",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","477","579095","0.0-22.0-1.46","","217","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","572","113",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","478","579359","0.0-22.0-2.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","571","113",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","479","580374","0.0-22.0-3.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","571","113",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","480","580668","0.0-22.0-1.47","","291","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","576","114",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","481","580924","0.0-22.0-2.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","575","114",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","482","581930","0.0-22.0-3.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","575","114",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","483","582360","0.0-22.0-1.48","","428","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","580","115",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","484","582624","0.0-22.0-2.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","579","115",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","485","583639","0.0-22.0-3.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","579","115",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","486","583910","0.0-22.0-1.49","","270","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","584","116",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","487","584178","0.0-22.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","583","116",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","488","585190","0.0-22.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","585","116",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","489","585660","0.0-22.0-1.50","","467","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","590","117",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","490","585913","0.0-22.0-2.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","589","117",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","491","586934","0.0-22.0-3.50","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","589","117",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","492","587416","0.0-22.0-1.51","","478","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","594","118",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","493","587674","0.0-22.0-2.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","589","118",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","494","588684","0.0-22.0-3.51","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","589","118",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","495","588997","0.0-22.0-1.52","","309","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","594","119",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","496","589263","0.0-22.0-2.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","589","119",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","497","590283","0.0-22.0-3.52","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","589","119",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","498","590587","0.0-22.0-1.53","","303","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Jonathan","11","Shared","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","594","120",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","499","590853","0.0-22.0-2.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Jonathan","11","Shared","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","589","120",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","500","591864","0.0-22.0-3.53","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Jonathan","11","Shared","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","599","120",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","501","592588","0.0-22.0-1.54","","721","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","19","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","604","121",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","502","592853","0.0-22.0-2.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","19","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","603","121",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","503","593874","0.0-22.0-3.54","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Ryan","0","Kept","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","603","121",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","504","594329","0.0-22.0-1.55","","452","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","19","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","608","122",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","505","594585","0.0-22.0-2.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","19","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","607","122",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","506","595603","0.0-22.0-3.55","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Michael","4","Kept","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","607","122",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","507","596270","0.0-22.0-1.56","","664","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","19","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","612","123",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","508","596535","0.0-22.0-2.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","19","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","611","123",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","509","597539","0.0-22.0-3.56","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","611","123",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","510","597912","0.0-22.0-1.57","","372","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Ryan","0","Shared","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","616","124",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","511","598183","0.0-22.0-2.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Ryan","0","Shared","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","615","124",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","512","599208","0.0-22.0-3.57","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00340_940422_fa_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Ryan","0","Shared","0.8,0.35","9","0.8","trustrating_stim/white_00340_940422_fa_edt.bmp","2.5","617","124",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","513","599510","0.0-22.0-1.58","","301","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","622","125",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","514","599766","0.0-22.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","621","125",""
"","","","feedback","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","515","600773","0.0-22.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Michael","4","Shared","0.2,0.65","10","0.2","trustrating_stim/white_00120_931230_fa_edt.bmp","5","623","125",""
"","","","decision","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","516","601058","0.0-22.0-1.59","","282","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","628","126",""
"","","","decisionFB","63e885e4e1fc973179d56f63","bdp_trlrn","Sat Apr 08 2023 11:24:00 GMT-0500 (Central Daylight Time)","646275","Untrustworthy,Trustworthy","html-keyboard-response","517","601314","0.0-22.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Jonathan","11","Kept","0.65,0.35","9","0.65","trustrating_stim/white_mw053.bmp","8.5","627","126",""
