"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","239","629192","0.0-19.0-1.34","","340","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","176","35"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","240","629444","0.0-19.0-2.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","173","35"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","241","630451","0.0-19.0-3.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","179","35"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","242","630722","0.0-19.0-1.35","","271","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Aaron","6","Kept","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","184","36"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","243","630976","0.0-19.0-2.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Aaron","6","Kept","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","181","36"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","244","631984","0.0-19.0-3.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Aaron","6","Kept","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","181","36"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","245","632138","0.0-19.0-1.36","","153","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","186","37"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","246","632396","0.0-19.0-2.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","182","37"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","247","633402","0.0-19.0-3.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","182","37"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","248","633555","0.0-19.0-1.37","","152","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","187","38"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","249","633810","0.0-19.0-2.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","182","38"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","250","634818","0.0-19.0-3.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","192","38"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","251","635123","0.0-19.0-1.38","","304","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","197","39"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","252","635383","0.0-19.0-2.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","194","39"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","253","636399","0.0-19.0-3.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","200","39"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","254","636698","0.0-19.0-1.39","","298","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","205","40"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","255","636950","0.0-19.0-2.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","202","40"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","256","637964","0.0-19.0-3.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","208","40"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","257","638234","0.0-19.0-1.40","","269","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","213","41"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","258","638496","0.0-19.0-2.40","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","210","41"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","259","639499","0.0-19.0-3.40","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","216","41"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","260","639755","0.0-19.0-1.41","","255","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","14","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","221","42"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","261","640015","0.0-19.0-2.41","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","14","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","218","42"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","262","641018","0.0-19.0-3.41","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Devin","10","Kept","0.65,0.2","13","0.65","trustrating_stim/white_mw033.bmp","7","218","42"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","263","642666","0.0-19.0-1.42","","1646","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","15","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","223","43"
"","","","decisionFB","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","264","642917","0.0-19.0-2.42","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","15","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","219","43"
"","","","feedback","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","265","643927","0.0-19.0-3.42","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw053.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Aaron","6","Shared","0.2,0.8","14","0.2","trustrating_stim/white_mw053.bmp","5","227","43"
"","","","decision","6362c4beb39ee39d15890c5c","bdp_trlrn","Mon Mar 13 2023 23:49:07 GMT-0400 (Eastern Daylight Time)","865929","Trustworthy,Untrustworthy","html-keyboard-response","266","644234","0.0-19.0-1.43","","306","","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Jason","2","Shared","0.35,0.8","8","0.35","trustrating_stim/white_mw099.bmp","3","232","44"
