"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","332","503960","0.0-19.0-1.65","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1138","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","22","Sean","2","Kept","0.8,0.35","14","0.8","trustrating_stim/white_mw063.bmp","2.5","347","66"
"html-keyboard-response","333","504212","0.0-19.0-2.65","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","22","Sean","2","Kept","0.8,0.35","14","0.8","trustrating_stim/white_mw063.bmp","2.5","346","66"
"html-keyboard-response","334","505213","0.0-19.0-3.65","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw063.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Sean","2","Kept","0.8,0.35","14","0.8","trustrating_stim/white_mw063.bmp","2.5","346","66"
"html-keyboard-response","335","510214","0.0-20.0","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the first block<p>These are the actual partners you will be interacting with in the next block:<p><div class='tc' align='center'><img class='introPic' src='trustrating_stim/white_mw060.bmp'><br><strong>Timothy</strong></div><div class='bl' align='center'><img class='introPic' src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><strong>Devin</strong></div><div class='br' align='center'><img class='introPic' src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><strong>Richard</strong></div></div><p>Across <strong>66 rounds</strong> you will interact with each partner <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","336","511929","0.0-21.0","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":991},{""page_index"":1,""viewing_time"":723}]","1714","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","337","514467","0.0-22.0-1.0","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","2436","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Richard","9","Kept","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","351","67"
"html-keyboard-response","338","514720","0.0-22.0-2.0","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Richard","9","Kept","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","347","67"
"html-keyboard-response","339","515722","0.0-22.0-3.0","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Richard","9","Kept","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","347","67"
"html-keyboard-response","340","517281","0.0-22.0-1.1","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1559","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Timothy","1","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","352","68"
"html-keyboard-response","341","517534","0.0-22.0-2.1","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Timothy","1","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","351","68"
"html-keyboard-response","342","518536","0.0-22.0-3.1","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Timothy","1","Kept","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","351","68"
"html-keyboard-response","343","520386","0.0-22.0-1.2","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1849","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","356","69"
"html-keyboard-response","344","520637","0.0-22.0-2.2","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","354","69"
"html-keyboard-response","345","521640","0.0-22.0-3.2","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","354","69"
"html-keyboard-response","346","523289","0.0-22.0-1.3","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1648","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Timothy","1","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","359","70"
"html-keyboard-response","347","523541","0.0-22.0-2.3","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Timothy","1","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","357","70"
"html-keyboard-response","348","524542","0.0-22.0-3.3","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_mw060.bmp'><br><font class='baseline'><strong>Timothy</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Timothy","1","Shared","0.65,0.2","14","0.65","trustrating_stim/white_mw060.bmp","2","361","70"
"html-keyboard-response","349","526100","0.0-22.0-1.4","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1557","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","366","71"
"html-keyboard-response","350","526353","0.0-22.0-2.4","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","363","71"
"html-keyboard-response","351","527354","0.0-22.0-3.4","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","363","71"
"html-keyboard-response","352","529071","0.0-22.0-1.5","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1716","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Richard","9","Shared","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","368","72"
"html-keyboard-response","353","529324","0.0-22.0-2.5","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Richard","9","Shared","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","363","72"
"html-keyboard-response","354","530325","0.0-22.0-3.5","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Richard","9","Shared","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","373","72"
"html-keyboard-response","355","531568","0.0-22.0-1.6","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1242","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","3","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","378","73"
"html-keyboard-response","356","531819","0.0-22.0-2.6","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","3","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","377","73"
"html-keyboard-response","357","532822","0.0-22.0-3.6","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","null","","","","feedback","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Devin</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Devin","7","Kept","0.2,0.65","14","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","377","73"
"html-keyboard-response","358","534338","0.0-22.0-1.7","5d2a49241d8d930001c263a7","bdp_trlrn","Tue Mar 14 2023 00:17:35 GMT-0400 (Eastern Daylight Time)","744489","Untrustworthy,Trustworthy","","1515","","","","decision","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Richard","9","Shared","0.8,0.2","14","0.8","trustrating_stim/white_00109_931230_fa_edt.bmp","6","382","74"
