"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","444","860233","0.0-22.0-2.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","12","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","477","102"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","445","861236","0.0-22.0-3.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","477","102"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","446","862066","0.0-22.0-1.36","","829","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","482","103"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","447","862324","0.0-22.0-2.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","479","103"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","448","863326","0.0-22.0-3.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","485","103"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","449","863827","0.0-22.0-1.37","","501","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","490","104"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","450","864081","0.0-22.0-2.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","486","104"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","451","865084","0.0-22.0-3.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","486","104"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","452","865403","0.0-22.0-1.38","","318","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","491","105"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","453","865670","0.0-22.0-2.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","486","105"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","454","866672","0.0-22.0-3.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","486","105"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","455","867011","0.0-22.0-1.39","","338","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","491","106"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","456","867274","0.0-22.0-2.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","486","106"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","457","868277","0.0-22.0-3.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","496","106"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","458","868603","0.0-22.0-1.40","","325","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","501","107"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","459","868855","0.0-22.0-2.40","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","496","107"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","460","869859","0.0-22.0-3.40","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","496","107"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","461","870242","0.0-22.0-1.41","","383","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","501","108"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","462","870498","0.0-22.0-2.41","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","497","108"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","463","871501","0.0-22.0-3.41","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","505","108"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","464","871834","0.0-22.0-1.42","","333","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","15","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","510","109"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","465","872087","0.0-22.0-2.42","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","15","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","506","109"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","466","873089","0.0-22.0-3.42","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","506","109"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","467","873387","0.0-22.0-1.43","","298","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","511","110"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","468","873637","0.0-22.0-2.43","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","506","110"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","469","874640","0.0-22.0-3.43","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","516","110"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","470","875011","0.0-22.0-1.44","","371","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","521","111"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","471","875273","0.0-22.0-2.44","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","516","111"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","472","876275","0.0-22.0-3.44","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","526","111"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","473","876603","0.0-22.0-1.45","","326","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","16","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","531","112"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","474","876862","0.0-22.0-2.45","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","16","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","526","112"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","475","877863","0.0-22.0-3.45","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Benjamin","2","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","526","112"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","476","878139","0.0-22.0-1.46","","275","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","16","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","531","113"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","477","878403","0.0-22.0-2.46","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","16","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","526","113"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","478","879420","0.0-22.0-3.46","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Michael","8","Kept","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","526","113"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","479","879650","0.0-22.0-1.47","","230","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","16","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","531","114"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","480","879903","0.0-22.0-2.47","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","16","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","526","114"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","481","880906","0.0-22.0-3.47","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Tyler","5","Shared","0.2,0.8","8","0.2","trustrating_stim/white_00129_931230_fb_edt.bmp","8","536","114"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","482","881195","0.0-22.0-1.48","","287","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","17","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","541","115"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","483","881461","0.0-22.0-2.48","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","537","115"
"","","","feedback","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","484","882463","0.0-22.0-3.48","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw049.bmp'><br><font class='baseline'><strong>Michael</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Michael","8","Shared","0.8,0.35","10","0.8","trustrating_stim/white_mw049.bmp","8","545","115"
"","","","decision","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","485","882787","0.0-22.0-1.49","","322","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","17","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","550","116"
"","","","decisionFB","63d9f31dba727de153019798","bdp_trlrn","Sat Apr 08 2023 13:08:45 GMT-0400 (Eastern Daylight Time)","967015","Trustworthy,Untrustworthy","html-keyboard-response","486","883043","0.0-22.0-2.49","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00577_940928_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Benjamin","2","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00577_940928_fa_edt.bmp","4.5","546","116"
