"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","232","718500","0.0-19.0-1.31","","3368","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","160","32"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","233","718765","0.0-19.0-2.31","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","157","32"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","234","719773","0.0-19.0-3.31","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","157","32"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","235","722658","0.0-19.0-1.32","","2885","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","11","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","162","33"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","236","722915","0.0-19.0-2.32","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","11","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","158","33"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","237","723929","0.0-19.0-3.32","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","166","33"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","238","725483","0.0-19.0-1.33","","1552","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Marcus","0","Kept","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","171","34"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","239","725736","0.0-19.0-2.33","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Marcus","0","Kept","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","167","34"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","240","726751","0.0-19.0-3.33","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Marcus","0","Kept","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","167","34"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","241","728386","0.0-19.0-1.34","","1634","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","172","35"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","242","728649","0.0-19.0-2.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","170","35"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","243","729661","0.0-19.0-3.34","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","174","35"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","244","730402","0.0-19.0-1.35","","740","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","12","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","179","36"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","245","730658","0.0-19.0-2.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","12","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","176","36"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","246","731675","0.0-19.0-3.35","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","176","36"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","247","735058","0.0-19.0-1.36","","3383","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","181","37"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","248","735317","0.0-19.0-2.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","177","37"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","249","736331","0.0-19.0-3.36","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Jonathan","8","Shared","0.35,0.8","9","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","6","185","37"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","250","737226","0.0-19.0-1.37","","895","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","190","38"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","251","737487","0.0-19.0-2.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","186","38"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","252","738496","0.0-19.0-3.37","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","186","38"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","253","739779","0.0-19.0-1.38","","1282","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Marcus","0","Shared","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","191","39"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","254","740035","0.0-19.0-2.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Marcus","0","Shared","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","188","39"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","255","741048","0.0-19.0-3.38","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Marcus","0","Shared","0.8,0.35","13","0.8","trustrating_stim/white_mw071.bmp","1","194","39"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","256","741594","0.0-19.0-1.39","","546","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","199","40"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","257","741853","0.0-19.0-2.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","195","40"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","258","742863","0.0-19.0-3.39","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Benjamin","5","Kept","0.2,0.8","12","0.2","trustrating_stim/white_mw089.bmp","4","195","40"
