"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","331","312564","0.0-18.0-2.78","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","20","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","387","79"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","332","313567","0.0-18.0-3.78","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","387","79"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","333","313780","0.0-18.0-1.79","","211","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","20","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","392","80"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","334","314032","0.0-18.0-2.79","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","20","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","389","80"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","335","315036","0.0-18.0-3.79","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","395","80"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","336","315131","0.0-18.0-1.80","","93","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","400","81"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","337","315384","0.0-18.0-2.80","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","395","81"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","338","316387","0.0-18.0-3.80","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","395","81"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","339","316536","0.0-18.0-1.81","","148","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","400","82"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","340","316789","0.0-18.0-2.81","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","395","82"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","341","317792","0.0-18.0-3.81","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","405","82"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","342","318022","0.0-18.0-1.82","","228","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","410","83"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","343","318275","0.0-18.0-2.82","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","405","83"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","344","319278","0.0-18.0-3.82","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","415","83"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","345","319555","0.0-18.0-1.83","","274","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","420","84"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","346","319808","0.0-18.0-2.83","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","415","84"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","347","320811","0.0-18.0-3.83","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","415","84"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","348","321138","0.0-18.0-1.84","","326","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","420","85"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","349","321390","0.0-18.0-2.84","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","415","85"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","350","322393","0.0-18.0-3.84","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","David","trustrating_stim/white_mw089.bmp","Kept","0.2,0.6","12","0.2","415","85"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","351","322654","0.0-18.0-1.85","","259","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","420","86"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","352","322907","0.0-18.0-2.85","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","415","86"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","353","323910","0.0-18.0-3.85","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","415","86"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","354","324162","0.0-18.0-1.86","","249","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","420","87"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","355","324414","0.0-18.0-2.86","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","415","87"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","356","325418","0.0-18.0-3.86","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","415","87"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","357","325669","0.0-18.0-1.87","","250","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","420","88"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","358","325922","0.0-18.0-2.87","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","415","88"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","359","326925","0.0-18.0-3.87","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","425","88"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","360","327134","0.0-18.0-1.88","","207","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","23","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","430","89"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","361","327387","0.0-18.0-2.88","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","23","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","425","89"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","362","328390","0.0-18.0-3.88","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","23","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.8,0.4","10","0.8","425","89"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","363","328603","0.0-18.0-1.89","","211","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","23","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","430","90"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","364","328856","0.0-18.0-2.89","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","23","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","425","90"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","365","329859","0.0-18.0-3.89","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","23","Sean","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","435","90"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","366","330427","0.0-18.0-1.90","","566","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","23","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","440","91"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","367","330680","0.0-18.0-2.90","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","23","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","435","91"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","368","331683","0.0-18.0-3.90","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw099.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","23","Ryan","trustrating_stim/white_mw099.bmp","Kept","0.6,0.2","13","0.6","435","91"
"","","","decision","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","369","332499","0.0-18.0-1.91","","814","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","23","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","440","92"
"","","","decisionFB","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","370","332752","0.0-18.0-2.91","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","23","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","439","92"
"","","","feedback","","https://ccnypsych.az1.qualtrics.com/jfe/form/SV_3mEUjljOKOh42Vg?PID","bdp_trlrn","Fri Feb 25 2022 15:44:49 GMT-0500 (EST)","380903","Untrustworthy,Trustworthy","html-keyboard-response","371","333755","0.0-18.0-3.91","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","23","David","trustrating_stim/white_mw089.bmp","Shared","0.2,0.6","12","0.2","441","92"
