"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","320","407455","0.0-18.0-3.74","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","422","75"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","321","408312","0.0-18.0-1.75","","852","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","19","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","427","76"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","322","408575","0.0-18.0-2.75","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","19","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","423","76"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","323","409584","0.0-18.0-3.75","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","19","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","431","76"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","324","410367","0.0-18.0-1.76","","779","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","436","77"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","325","410632","0.0-18.0-2.76","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","435","77"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","326","411644","0.0-18.0-3.76","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","437","77"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","327","412477","0.0-18.0-1.77","","830","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","442","78"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","328","412737","0.0-18.0-2.77","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","441","78"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","329","413746","0.0-18.0-3.77","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","441","78"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","330","414384","0.0-18.0-1.78","","635","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","20","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","446","79"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","331","414644","0.0-18.0-2.78","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","20","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","445","79"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","332","415653","0.0-18.0-3.78","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","447","79"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","333","416208","0.0-18.0-1.79","","552","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","20","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","452","80"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","334","416468","0.0-18.0-2.79","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","20","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","447","80"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","335","417477","0.0-18.0-3.79","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","20","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","457","80"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","336","418460","0.0-18.0-1.80","","979","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","21","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","462","81"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","337","418717","0.0-18.0-2.80","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","21","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","461","81"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","338","419725","0.0-18.0-3.80","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","463","81"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","339","420485","0.0-18.0-1.81","","756","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","468","82"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","340","420742","0.0-18.0-2.81","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","463","82"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","341","421754","0.0-18.0-3.81","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","473","82"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","342","422646","0.0-18.0-1.82","","887","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","478","83"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","343","422905","0.0-18.0-2.82","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","473","83"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","344","423915","0.0-18.0-3.82","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","483","83"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","345","424644","0.0-18.0-1.83","","726","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","21","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","488","84"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","346","424898","0.0-18.0-2.83","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","21","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","483","84"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","347","425907","0.0-18.0-3.83","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","21","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","493","84"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","348","426594","0.0-18.0-1.84","","684","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","498","85"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","349","426852","0.0-18.0-2.84","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","493","85"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","350","427860","0.0-18.0-3.84","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","493","85"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","351","428710","0.0-18.0-1.85","","848","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","22","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","498","86"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","352","428972","0.0-18.0-2.85","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","22","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","493","86"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","353","429980","0.0-18.0-3.85","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","503","86"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","354","430878","0.0-18.0-1.86","","894","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","22","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","508","87"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","355","431140","0.0-18.0-2.86","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","22","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","507","87"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","356","432148","0.0-18.0-3.86","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","509","87"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","357","433034","0.0-18.0-1.87","","882","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","22","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","514","88"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","358","433291","0.0-18.0-2.87","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","22","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","512","88"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","359","434300","0.0-18.0-3.87","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","22","Sebastian","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","512","88"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","360","434933","0.0-18.0-1.88","","628","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","23","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","517","89"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","361","435187","0.0-18.0-2.88","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","23","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","512","89"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","362","436198","0.0-18.0-3.88","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","23","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Shared","0.8,0.4","15","0.8","522","89"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","363","436500","0.0-18.0-1.89","","298","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","23","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","527","90"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","364","436758","0.0-18.0-2.89","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","23","Alex","trustrating_stim/white_mw089.bmp","Shared","0.6,0.2","13","0.6","522","90"
