"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","284","582257","0.0-18.0-2.62","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","314","63"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","285","583259","0.0-18.0-3.62","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","314","63"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","286","584089","0.0-18.0-1.63","","829","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","16","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","319","64"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","287","584345","0.0-18.0-2.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","16","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","317","64"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","288","585349","0.0-18.0-3.63","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","321","64"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","289","586035","0.0-18.0-1.64","","685","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","326","65"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","290","586289","0.0-18.0-2.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","325","65"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","291","587294","0.0-18.0-3.64","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","327","65"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","292","588278","0.0-18.0-1.65","","982","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","17","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","332","66"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","293","588530","0.0-18.0-2.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","17","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","330","66"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","294","589532","0.0-18.0-3.65","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","334","66"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","295","590257","0.0-18.0-1.66","","724","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","339","67"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","296","590510","0.0-18.0-2.66","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","338","67"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","297","591514","0.0-18.0-3.66","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","338","67"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","298","592322","0.0-18.0-1.67","","808","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","343","68"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","299","592578","0.0-18.0-2.67","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","342","68"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","300","593582","0.0-18.0-3.67","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","344","68"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","301","594367","0.0-18.0-1.68","","783","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","18","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","349","69"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","302","594622","0.0-18.0-2.68","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","18","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","348","69"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","303","595626","0.0-18.0-3.68","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","348","69"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","304","597160","0.0-18.0-1.69","","1532","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","18","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","353","70"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","305","597411","0.0-18.0-2.69","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","18","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","352","70"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","306","598418","0.0-18.0-3.69","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Jonathan","trustrating_stim/white_mw071.bmp","Kept","0.2,0.6","10","0.2","352","70"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","307","599278","0.0-18.0-1.70","","859","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","18","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","357","71"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","308","599533","0.0-18.0-2.70","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","18","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","356","71"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","309","600537","0.0-18.0-3.70","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","18","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Kept","0.6,0.2","10","0.6","356","71"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","310","601770","0.0-18.0-1.71","","1232","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","18","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","361","72"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","311","602021","0.0-18.0-2.71","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","18","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","359","72"
