"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","success","event","trial","time","trialtype","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","447","562427","0.0-22.0-2.36","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","499","103"
"html-keyboard-response","448","563429","0.0-22.0-3.36","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","499","103"
"html-keyboard-response","449","563709","0.0-22.0-1.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","279","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","504","104"
"html-keyboard-response","450","563961","0.0-22.0-2.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","501","104"
"html-keyboard-response","451","564963","0.0-22.0-3.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","501","104"
"html-keyboard-response","452","565261","0.0-22.0-1.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","297","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","506","105"
"html-keyboard-response","453","565513","0.0-22.0-2.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","505","105"
"html-keyboard-response","454","566515","0.0-22.0-3.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","507","105"
"html-keyboard-response","455","566806","0.0-22.0-1.39","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","291","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","512","106"
"html-keyboard-response","456","567058","0.0-22.0-2.39","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","510","106"
"html-keyboard-response","457","568059","0.0-22.0-3.39","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","510","106"
"html-keyboard-response","458","568415","0.0-22.0-1.40","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","355","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","14","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","515","107"
"html-keyboard-response","459","568666","0.0-22.0-2.40","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","14","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","514","107"
"html-keyboard-response","460","569668","0.0-22.0-3.40","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","516","107"
"html-keyboard-response","461","570831","0.0-22.0-1.41","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1159","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","521","108"
"html-keyboard-response","462","571085","0.0-22.0-2.41","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","516","108"
"html-keyboard-response","463","572088","0.0-22.0-3.41","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Tyler","1","Kept","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","516","108"
"html-keyboard-response","464","572489","0.0-22.0-1.42","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","400","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","521","109"
"html-keyboard-response","465","572741","0.0-22.0-2.42","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","520","109"
"html-keyboard-response","466","573743","0.0-22.0-3.42","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Jordan","8","Kept","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","520","109"
"html-keyboard-response","467","574087","0.0-22.0-1.43","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","342","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","525","110"
"html-keyboard-response","468","574339","0.0-22.0-2.43","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","522","110"
"html-keyboard-response","469","575341","0.0-22.0-3.43","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","522","110"
"html-keyboard-response","470","575656","0.0-22.0-1.44","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","313","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","527","111"
"html-keyboard-response","471","575908","0.0-22.0-2.44","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","522","111"
"html-keyboard-response","472","576911","0.0-22.0-3.44","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","532","111"
"html-keyboard-response","473","577262","0.0-22.0-1.45","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","350","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","16","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","537","112"
"html-keyboard-response","474","577514","0.0-22.0-2.45","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","16","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","535","112"
"html-keyboard-response","475","578516","0.0-22.0-3.45","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","539","112"
"html-keyboard-response","476","578737","0.0-22.0-1.46","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","220","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","544","113"
"html-keyboard-response","477","578988","0.0-22.0-2.46","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","543","113"
"html-keyboard-response","478","579990","0.0-22.0-3.46","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Lucas","6","Kept","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","543","113"
"html-keyboard-response","479","580382","0.0-22.0-1.47","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","390","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","548","114"
"html-keyboard-response","480","580634","0.0-22.0-2.47","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","547","114"
"html-keyboard-response","481","581636","0.0-22.0-3.47","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","549","114"
"html-keyboard-response","482","582085","0.0-22.0-1.48","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","448","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","554","115"
"html-keyboard-response","483","582337","0.0-22.0-2.48","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","553","115"
"html-keyboard-response","484","583339","0.0-22.0-3.48","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Jordan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Jordan","8","Shared","0.2,0.8","9","0.2","trustrating_stim/white_mw035.bmp","6","555","115"
"html-keyboard-response","485","583709","0.0-22.0-1.49","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","369","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","560","116"
"html-keyboard-response","486","583961","0.0-22.0-2.49","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","559","116"
"html-keyboard-response","487","584963","0.0-22.0-3.49","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Lucas","6","Shared","0.8,0.35","11","0.8","trustrating_stim/white_00761_941201_fb_edt.bmp","3.5","561","116"
"html-keyboard-response","488","585261","0.0-22.0-1.50","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","297","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","566","117"
"html-keyboard-response","489","585513","0.0-22.0-2.50","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","565","117"
"html-keyboard-response","490","586515","0.0-22.0-3.50","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw033.bmp'><br><font class='baseline'><strong>Tyler</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Tyler","1","Shared","0.2,0.65","9","0.2","trustrating_stim/white_mw033.bmp","1","567","117"
