"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","86","90628","0.0-6.0-2.40","","null","","trustrating_stim/white_00659_941121_fa_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","87","91591","0.0-6.0-1.41","","860","","trustrating_stim/white_mw066.bmp","2","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","88","91803","0.0-6.0-2.41","","null","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","89","92984","0.0-6.0-1.42","","1079","","trustrating_stim/white_00223_940128_fb_edt.bmp","3","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","90","93189","0.0-6.0-2.42","","null","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","91","94212","0.0-6.0-1.43","","921","","trustrating_stim/white_mw060.bmp","6","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","92","94423","0.0-6.0-2.43","","null","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","93","95972","0.0-6.0-1.44","","1448","","trustrating_stim/white_mw071.bmp","3","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","94","96182","0.0-6.0-2.44","","null","","trustrating_stim/white_mw071.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","95","97202","0.0-6.0-1.45","","915","","trustrating_stim/white_mw035.bmp","2","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","96","97415","0.0-6.0-2.45","","null","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","97","98667","0.0-6.0-1.46","","1144","","trustrating_stim/white_00109_931230_fa_edt.bmp","8","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","98","98871","0.0-6.0-2.46","","null","","trustrating_stim/white_00109_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","99","100274","0.0-6.0-1.47","","1299","","trustrating_stim/white_mw089.bmp","6","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","100","100487","0.0-6.0-2.47","","null","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","101","101613","0.0-6.0-1.48","","1025","","trustrating_stim/white_00898_960530_fa_edt.bmp","8","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","102","101822","0.0-6.0-2.48","","null","","trustrating_stim/white_00898_960530_fa_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","103","103159","0.0-6.0-1.49","","1225","","trustrating_stim/white_mw084.bmp","7","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","104","103369","0.0-6.0-2.49","","null","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","105","104493","0.0-6.0-1.50","","1022","","trustrating_stim/white_00299_940422_fa_edt.bmp","1","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","106","104706","0.0-6.0-2.50","","null","","trustrating_stim/white_00299_940422_fa_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","107","105692","0.0-6.0-1.51","","882","","trustrating_stim/white_00602_940928_fb_edt.bmp","9","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","108","105906","0.0-6.0-2.51","","null","","trustrating_stim/white_00602_940928_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","109","107525","0.0-6.0-1.52","","1518","","trustrating_stim/white_00519_940519_fb_edt.bmp","7","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","110","107737","0.0-6.0-2.52","","null","","trustrating_stim/white_00519_940519_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","111","108836","0.0-6.0-1.53","","998","","trustrating_stim/white_00785_941205_fb_edt.bmp","2","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","112","109045","0.0-6.0-2.53","","null","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","113","110464","0.0-6.0-1.54","","1317","","trustrating_stim/white_00120_931230_fa_edt.bmp","8","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","114","110668","0.0-6.0-2.54","","null","","trustrating_stim/white_00120_931230_fa_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","115","111693","0.0-6.0-1.55","","921","","trustrating_stim/white_mw046.bmp","2","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","116","111911","0.0-6.0-2.55","","null","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","117","113041","0.0-6.0-1.56","","1028","","trustrating_stim/white_mw099.bmp","1","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","118","113252","0.0-6.0-2.56","","null","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","119","114220","0.0-6.0-1.57","","857","","trustrating_stim/white_mw048.bmp","1","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","120","114424","0.0-6.0-2.57","","null","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","121","116768","0.0-6.0-1.58","","2242","","trustrating_stim/white_00761_941201_fb_edt.bmp","9","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","122","116977","0.0-6.0-2.58","","null","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","","","",""
"","","","rating","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","123","119160","0.0-6.0-1.59","","2080","","trustrating_stim/white_mw033.bmp","2","","","","","","","","","","","",""
"","","","ratingFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","image-keyboard-response","124","119369","0.0-6.0-2.59","","null","","trustrating_stim/white_mw033.bmp","null","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","instructions","125","122600","0.0-7.0","[{""page_index"":0,""viewing_time"":3121}]","3121","","","","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","instructions","126","190810","0.0-8.0","[{""page_index"":0,""viewing_time"":14727},{""page_index"":1,""viewing_time"":6118},{""page_index"":2,""viewing_time"":2187},{""page_index"":3,""viewing_time"":6362},{""page_index"":4,""viewing_time"":3011},{""page_index"":5,""viewing_time"":5021},{""page_index"":6,""viewing_time"":15984},{""page_index"":7,""viewing_time"":14696}]","68106","","","","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","127","203370","0.0-9.0","","12560","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","A","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","128","207161","0.0-10.0","","3687","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p style='color:#FF0000'>a) 0</p><p>b) 1</p><p>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","129","211955","0.0-11.0","","4688","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","B","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","130","213552","0.0-12.0","","1490","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p style='color:#00FF00'>b) 5</p><p>c) 3</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","131","217051","0.0-13.0","","3387","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","132","217904","0.0-14.0","","749","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","133","229676","0.0-15.0","","11669","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>4) If you decided to share 4 out of 5 points with your partner, and they decided to share half of the amount they received with you, how many points would you receive back from them on this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 8</p>","C","","","","","","","","","","","",""
"","","","","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","134","230382","0.0-16.0","","603","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 2 of 5</small></div><div class='instruxDiv'><p><strong>4) If you decided to share 4 out of 5 points with your partner, and they decided to share half of the amount they received with you, how many points would you receive back from them on this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 8</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you shared 4 out of 5 points with your partner and they decided to share half of the amount they received with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8).</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","","",""
