PROLIFIC_PID,totalTime,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
6414cd5e294152ef610c1272,480.118,0.49242424242424243,0.0,0.10606060606060606,18.21,0.0,0.0,0.0,15.54,4.0
62acc04d0a7788636b0e9915,470.599,0.3484848484848485,0.0,0.5757575757575758,16.72,0.0,0.0,0.3333333333333333,30.19,0.0
61010ed79b9d528dcd376bc7,385.539,0.696969696969697,0.007575757575757576,0.3787878787878788,8.71,0.0,0.0,0.0,24.15,1.0
63e885e4e1fc973179d56f63,566.653,0.007575757575757576,0.007575757575757576,0.26515151515151514,5.48,0.0,0.0,0.16666666666666666,25.03,1.0
63f477547d2302b4346299f4,854.233,0.18181818181818182,0.0,0.5227272727272727,72.64,0.0,0.0,0.0,124.41,0.0
6111803025c0b80658532a61,420.391,0.0,0.0,0.38636363636363635,4.01,0.0,0.0,0.3333333333333333,6.83,0.0
5efc1d4ee23e2a011ded073e,351.429,0.29545454545454547,0.0,0.4015151515151515,2.76,0.0,0.0,0.0,8.68,1.0
641bb28bd1adb042a01a9d5f,306.311,0.553030303030303,0.007575757575757576,0.24242424242424243,2.41,0.0,0.0,0.5,5.46,0.0
60fcf7102d7c9907d95a0920,371.53,0.15151515151515152,0.007575757575757576,0.3939393939393939,1.78,0.0,0.0,0.3333333333333333,7.77,0.0
63eeaedb26e599e86e8f7929,664.178,0.0,0.0,0.25,28.76,0.0,0.16666666666666666,0.0,25.14,0.0
62b33e2a447824fbd0770025,553.928,0.007575757575757576,0.0,0.13636363636363635,7.47,0.0,0.0,0.0,26.41,0.0
63b6cc23f13731158517f900,551.233,0.0,0.0,0.23484848484848486,5.87,0.0,0.0,0.0,26.08,1.0
63ced96b01986b01ef133497,521.014,0.42424242424242425,0.0,0.6060606060606061,15.98,0.0,0.0,0.0,37.02,1.0
63f0fb9941434d10e8e4909b,1222.505,0.0,0.007575757575757576,0.3484848484848485,24.77,0.0,1.0,0.3333333333333333,78.76,0.0
5cd10012174fc60016c10ffd,506.296,0.0,0.0,0.030303030303030304,7.37,0.0,0.0,0.0,33.69,0.0
641359eb0e2dc93999637e35,860.386,0.007575757575757576,0.007575757575757576,0.2878787878787879,14.53,0.0,0.16666666666666666,0.16666666666666666,75.07,1.0
63d2bc12a843f8466a8f83e0,546.348,0.007575757575757576,0.0,0.4318181818181818,13.8,0.0,0.0,0.0,71.33,1.0
610b416fd4f5d1dcfaa28d7a,465.434,0.0,0.0,0.24242424242424243,10.85,0.0,0.0,0.16666666666666666,12.14,0.0
63d9f31dba727de153019798,336.128,0.6666666666666666,0.0,0.553030303030303,5.47,0.0,0.0,0.8333333333333334,21.47,0.0
620bdd8ca922fc3f247f6c82,335.259,0.25757575757575757,0.0,0.26515151515151514,3.28,0.16666666666666666,0.0,0.16666666666666666,5.62,0.0
