"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"instructions","210","324120","0.0-13.0","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":2183},{""page_index"":1,""viewing_time"":3383}]","5566","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","211","325397","0.0-14.0-1.0","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1175","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","325","67","",""
"html-keyboard-response","212","325653","0.0-14.0-2.0","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","322","67","",""
"html-keyboard-response","213","326667","0.0-14.0-3.0","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","322","67","",""
"html-keyboard-response","214","327128","0.0-14.0-1.1","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","459","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","327","68","",""
"html-keyboard-response","215","327390","0.0-14.0-2.1","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","323","68","",""
"html-keyboard-response","216","328395","0.0-14.0-3.1","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","331","68","",""
"html-keyboard-response","217","329520","0.0-14.0-1.2","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1124","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","336","69","",""
"html-keyboard-response","218","329784","0.0-14.0-2.2","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","331","69","",""
"html-keyboard-response","219","330798","0.0-14.0-3.2","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","1","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","341","69","",""
"html-keyboard-response","220","332574","0.0-14.0-1.3","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1774","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","346","70","",""
"html-keyboard-response","221","332832","0.0-14.0-2.3","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","342","70","",""
"html-keyboard-response","222","333834","0.0-14.0-3.3","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","342","70","",""
"html-keyboard-response","223","334348","0.0-14.0-1.4","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","513","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","347","71","",""
"html-keyboard-response","224","334604","0.0-14.0-2.4","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","344","71","",""
"html-keyboard-response","225","335606","0.0-14.0-3.4","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","344","71","",""
"html-keyboard-response","226","335980","0.0-14.0-1.5","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","373","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","349","72","",""
"html-keyboard-response","227","336246","0.0-14.0-2.5","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","345","72","",""
"html-keyboard-response","228","337257","0.0-14.0-3.5","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","345","72","",""
"html-keyboard-response","229","338437","0.0-14.0-1.6","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1179","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","350","73","",""
"html-keyboard-response","230","338694","0.0-14.0-2.6","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","346","73","",""
"html-keyboard-response","231","339705","0.0-14.0-3.6","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","346","73","",""
"html-keyboard-response","232","339922","0.0-14.0-1.7","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","215","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","351","74","",""
"html-keyboard-response","233","340185","0.0-14.0-2.7","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","348","74","",""
"html-keyboard-response","234","341196","0.0-14.0-3.7","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","348","74","",""
"html-keyboard-response","235","341471","0.0-14.0-1.8","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","274","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","353","75","",""
"html-keyboard-response","236","341726","0.0-14.0-2.8","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","349","75","",""
"html-keyboard-response","237","342738","0.0-14.0-3.8","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Berry Bla$t","Fruit/mixed-berries2.png","Lost","0.65,0.2","10","0.65","349","75","",""
"html-keyboard-response","238","343595","0.0-14.0-1.9","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","856","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","354","76","",""
"html-keyboard-response","239","343846","0.0-14.0-2.9","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","351","76","",""
"html-keyboard-response","240","344858","0.0-14.0-3.9","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","4","Great Grapes","Fruit/grapes.png","Won","0.65,0.35","12","0.65","357","76","",""
"html-keyboard-response","241","345490","0.0-14.0-1.10","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","631","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","362","77","",""
"html-keyboard-response","242","345742","0.0-14.0-2.10","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","358","77","",""
"html-keyboard-response","243","346747","0.0-14.0-3.10","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","366","77","",""
"html-keyboard-response","244","347116","0.0-14.0-1.11","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","368","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","371","78","",""
"html-keyboard-response","245","347370","0.0-14.0-2.11","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","369","78","",""
"html-keyboard-response","246","348375","0.0-14.0-3.11","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","369","78","",""
"html-keyboard-response","247","349449","0.0-14.0-1.12","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","1073","","","","decision","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","374","79","",""
"html-keyboard-response","248","349703","0.0-14.0-2.12","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","371","79","",""
"html-keyboard-response","249","350720","0.0-14.0-3.12","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/mixed-berries2.png'><br><font class='baseline'><strong>Berry Bla$t</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","5","Berry Bla$t","Fruit/mixed-berries2.png","Won","0.65,0.2","10","0.65","377","79","",""
"html-keyboard-response","250","351335","0.0-14.0-1.13","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","615","","","","decision","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","382","80","",""
"html-keyboard-response","251","351589","0.0-14.0-2.13","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","378","80","",""
"html-keyboard-response","252","352604","0.0-14.0-3.13","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Plum Powerball","Fruit/plums1.png","Lost","0.2,0.65","14","0.2","378","80","",""
"html-keyboard-response","253","352902","0.0-14.0-1.14","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","297","","","","decision","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","383","81","",""
"html-keyboard-response","254","353163","0.0-14.0-2.14","62f94c417a55be0afc4c5a4b","bdp_rwlrn","Tue Mar 14 2023 19:36:09 GMT-0400 (Eastern Daylight Time)","502501","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Great Grapes","Fruit/grapes.png","Lost","0.65,0.35","12","0.65","379","81","",""
