"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","316","507765","0.0-14.0-1.35","","1704","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","519","102","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","317","508021","0.0-14.0-2.35","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","518","102","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","318","509027","0.0-14.0-3.35","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","12","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","518","102","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","319","510339","0.0-14.0-1.36","","1309","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","523","103","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","320","510595","0.0-14.0-2.36","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","518","103","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","321","511598","0.0-14.0-3.36","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","518","103","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","322","513241","0.0-14.0-1.37","","1642","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Pears Aplenty","Fruit/pears.png","Won","0.65,0.2","10","0.65","523","104","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","323","513496","0.0-14.0-2.37","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.65,0.2","10","0.65","521","104","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","324","514502","0.0-14.0-3.37","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","13","Pears Aplenty","Fruit/pears.png","Won","0.65,0.2","10","0.65","525","104","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","325","516310","0.0-14.0-1.38","","1807","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","13","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","530","105","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","326","516565","0.0-14.0-2.38","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","13","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","525","105","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","327","517568","0.0-14.0-3.38","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","13","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","525","105","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","328","521534","0.0-14.0-1.39","","3964","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","530","106","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","329","521790","0.0-14.0-2.39","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","525","106","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","330","522795","0.0-14.0-3.39","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","525","106","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","331","524411","0.0-14.0-1.40","","1615","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","14","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","530","107","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","332","524666","0.0-14.0-2.40","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","525","107","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","333","525668","0.0-14.0-3.40","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","525","107","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","334","526615","0.0-14.0-1.41","","946","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","14","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","530","108","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","335","526869","0.0-14.0-2.41","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","14","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","526","108","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","336","527873","0.0-14.0-3.41","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","14","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","526","108","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","337","528797","0.0-14.0-1.42","","924","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","15","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","531","109","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","338","529049","0.0-14.0-2.42","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","15","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","528","109","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","339","530055","0.0-14.0-3.42","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","15","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","528","109","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","340","530803","0.0-14.0-1.43","","747","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","15","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","533","110","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","341","531060","0.0-14.0-2.43","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","15","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","531","110","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","342","532065","0.0-14.0-3.43","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","15","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","535","110","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","343","534097","0.0-14.0-1.44","","2031","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","540","111","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","344","534353","0.0-14.0-2.44","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","539","111","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","345","535360","0.0-14.0-3.44","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","15","Odds are Orange","Fruit/orange.png","Lost","0.35,0.8","12","0.35","539","111","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","346","536496","0.0-14.0-1.45","","1135","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","16","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","544","112","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","347","536749","0.0-14.0-2.45","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","16","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","542","112","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","348","537750","0.0-14.0-3.45","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","16","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","542","112","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","349","539063","0.0-14.0-1.46","","1311","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","16","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","547","113","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","350","539318","0.0-14.0-2.46","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","16","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","543","113","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","351","540321","0.0-14.0-3.46","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","16","Limin' Large","Fruit/lime.png","Won","0.35,0.65","11","0.35","551","113","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","352","541561","0.0-14.0-1.47","","1238","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","16","Odds are Orange","Fruit/orange.png","Won","0.35,0.8","12","0.35","556","114","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","353","541814","0.0-14.0-2.47","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","16","Odds are Orange","Fruit/orange.png","Won","0.35,0.8","12","0.35","554","114","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","354","542819","0.0-14.0-3.47","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","16","Odds are Orange","Fruit/orange.png","Won","0.35,0.8","12","0.35","558","114","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","355","543891","0.0-14.0-1.48","","1071","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","17","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","563","115","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","356","544148","0.0-14.0-2.48","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","17","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","558","115","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","357","545155","0.0-14.0-3.48","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Limin' Large","Fruit/lime.png","Lost","0.35,0.65","11","0.35","558","115","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","358","549281","0.0-14.0-1.49","","4124","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","17","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","563","116","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","359","549536","0.0-14.0-2.49","","null","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","559","116","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","360","550542","0.0-14.0-3.49","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Pears Aplenty","Fruit/pears.png","Lost","0.65,0.2","10","0.65","559","116","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","361","551345","0.0-14.0-1.50","","801","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","17","Odds are Orange","Fruit/orange.png","Won","0.35,0.8","12","0.35","564","117","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","362","551600","0.0-14.0-2.50","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","17","Odds are Orange","Fruit/orange.png","Won","0.35,0.8","12","0.35","562","117","","",""
