"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","314","333581","0.0-14.0-3.34","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","","12","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","457","101","",""
"html-keyboard-response","315","333712","0.0-14.0-1.35","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","130","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","462","102","",""
"html-keyboard-response","316","333966","0.0-14.0-2.35","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","461","102","",""
"html-keyboard-response","317","334973","0.0-14.0-3.35","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","","12","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","463","102","",""
"html-keyboard-response","318","335042","0.0-14.0-1.36","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","68","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","13","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","468","103","",""
"html-keyboard-response","319","335302","0.0-14.0-2.36","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","13","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","467","103","",""
"html-keyboard-response","320","336310","0.0-14.0-3.36","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","13","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","467","103","",""
"html-keyboard-response","321","337414","0.0-14.0-1.37","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","1103","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","13","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","472","104","",""
"html-keyboard-response","322","337671","0.0-14.0-2.37","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","13","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","470","104","",""
"html-keyboard-response","323","338678","0.0-14.0-3.37","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","13","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","470","104","",""
"html-keyboard-response","324","338685","0.0-14.0-1.38","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","5","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","475","105","",""
"html-keyboard-response","325","338942","0.0-14.0-2.38","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","470","105","",""
"html-keyboard-response","326","339950","0.0-14.0-3.38","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","13","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","470","105","",""
"html-keyboard-response","327","340440","0.0-14.0-1.39","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","489","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","14","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.65","12","0.35","475","106","",""
"html-keyboard-response","328","340693","0.0-14.0-2.39","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","14","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.65","12","0.35","470","106","",""
"html-keyboard-response","329","341701","0.0-14.0-3.39","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","","14","Banana Bonanza","Fruit/bananas.png","Won","0.35,0.65","12","0.35","480","106","",""
"html-keyboard-response","330","341970","0.0-14.0-1.40","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","268","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","","14","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","485","107","",""
"html-keyboard-response","331","342231","0.0-14.0-2.40","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","","14","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","483","107","",""
"html-keyboard-response","332","343238","0.0-14.0-3.40","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","","14","Great Grapes","Fruit/grapes.png","Won","0.8,0.35","13","0.8","487","107","",""
"html-keyboard-response","333","343376","0.0-14.0-1.41","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","137","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","14","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","492","108","",""
"html-keyboard-response","334","343632","0.0-14.0-2.41","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","14","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","491","108","",""
"html-keyboard-response","335","344639","0.0-14.0-3.41","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","14","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","491","108","",""
"html-keyboard-response","336","345007","0.0-14.0-1.42","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","367","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","15","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","496","109","",""
"html-keyboard-response","337","345264","0.0-14.0-2.42","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","15","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","495","109","",""
"html-keyboard-response","338","346269","0.0-14.0-3.42","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","15","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","495","109","",""
"html-keyboard-response","339","346459","0.0-14.0-1.43","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","188","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","15","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","500","110","",""
"html-keyboard-response","340","346718","0.0-14.0-2.43","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","15","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","499","110","",""
"html-keyboard-response","341","347726","0.0-14.0-3.43","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","15","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","499","110","",""
"html-keyboard-response","342","348135","0.0-14.0-1.44","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","409","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","15","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","504","111","",""
"html-keyboard-response","343","348389","0.0-14.0-2.44","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","15","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","503","111","",""
"html-keyboard-response","344","349401","0.0-14.0-3.44","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","","15","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","505","111","",""
"html-keyboard-response","345","349552","0.0-14.0-1.45","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","150","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","16","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","510","112","",""
"html-keyboard-response","346","349805","0.0-14.0-2.45","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","16","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","505","112","",""
"html-keyboard-response","347","350815","0.0-14.0-3.45","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","16","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","12","0.35","505","112","",""
"html-keyboard-response","348","351027","0.0-14.0-1.46","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","211","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","16","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","510","113","",""
"html-keyboard-response","349","351286","0.0-14.0-2.46","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","16","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","509","113","",""
"html-keyboard-response","350","352293","0.0-14.0-3.46","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","16","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.8","13","0.35","509","113","",""
"html-keyboard-response","351","352342","0.0-14.0-1.47","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","48","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","16","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","514","114","",""
"html-keyboard-response","352","352600","0.0-14.0-2.47","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","","16","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","513","114","",""
"html-keyboard-response","353","353608","0.0-14.0-3.47","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","","16","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","513","114","",""
"html-keyboard-response","354","354041","0.0-14.0-1.48","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","433","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","518","115","",""
"html-keyboard-response","355","354294","0.0-14.0-2.48","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","513","115","",""
"html-keyboard-response","356","355304","0.0-14.0-3.48","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.8","13","0.35","523","115","",""
"html-keyboard-response","357","355357","0.0-14.0-1.49","63d82d20ed2b67b4f77f1fc7","bdp_rwlrn","Wed Mar 15 2023 12:12:15 GMT-0700 (Pacific Daylight Time)","408135","Trustworthy,Untrustworthy","","53","","","","decision","","<div class='trialDiv'><img src='Fruit/grapes.png'><br><font class='baseline'><strong>Great Grapes</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","","17","Great Grapes","Fruit/grapes.png","Lost","0.8,0.35","13","0.8","528","116","",""
