"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","39","266593","0.0-11.0-3.9","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","52","10","",""
"html-keyboard-response","40","267142","0.0-11.0-1.10","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","548","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","57","11","",""
"html-keyboard-response","41","267397","0.0-11.0-2.10","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","55","11","",""
"html-keyboard-response","42","268403","0.0-11.0-3.10","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","59","11","",""
"html-keyboard-response","43","268868","0.0-11.0-1.11","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","464","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","64","12","",""
"html-keyboard-response","44","269125","0.0-11.0-2.11","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","63","12","",""
"html-keyboard-response","45","270131","0.0-11.0-3.11","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","4","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","65","12","",""
"html-keyboard-response","46","270745","0.0-11.0-1.12","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","613","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","70","13","",""
"html-keyboard-response","47","271000","0.0-11.0-2.12","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","66","13","",""
"html-keyboard-response","48","272014","0.0-11.0-3.12","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","66","13","",""
"html-keyboard-response","49","272472","0.0-11.0-1.13","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","457","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","71","14","",""
"html-keyboard-response","50","272728","0.0-11.0-2.13","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","68","14","",""
"html-keyboard-response","51","273734","0.0-11.0-3.13","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","68","14","",""
"html-keyboard-response","52","274862","0.0-11.0-1.14","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","1126","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","73","15","",""
"html-keyboard-response","53","275122","0.0-11.0-2.14","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","69","15","",""
"html-keyboard-response","54","276128","0.0-11.0-3.14","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","5","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","69","15","",""
"html-keyboard-response","55","276679","0.0-11.0-1.15","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","550","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","6","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","74","16","",""
"html-keyboard-response","56","276932","0.0-11.0-2.15","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","6","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","71","16","",""
"html-keyboard-response","57","277949","0.0-11.0-3.15","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","6","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","71","16","",""
"html-keyboard-response","58","278760","0.0-11.0-1.16","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","810","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","76","17","",""
"html-keyboard-response","59","279013","0.0-11.0-2.16","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","74","17","",""
"html-keyboard-response","60","280017","0.0-11.0-3.16","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","78","17","",""
"html-keyboard-response","61","280503","0.0-11.0-1.17","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","485","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","6","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","83","18","",""
"html-keyboard-response","62","280757","0.0-11.0-2.17","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","6","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","80","18","",""
"html-keyboard-response","63","281769","0.0-11.0-3.17","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","6","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","86","18","",""
"html-keyboard-response","64","283072","0.0-11.0-1.18","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","1302","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","91","19","",""
"html-keyboard-response","65","283333","0.0-11.0-2.18","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","86","19","",""
"html-keyboard-response","66","284348","0.0-11.0-3.18","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Pears Aplenty","Fruit/pears.png","Lost","0.35,0.65","13","0.35","86","19","",""
"html-keyboard-response","67","284497","0.0-11.0-1.19","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","147","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","7","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","91","20","",""
"html-keyboard-response","68","284760","0.0-11.0-2.19","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","7","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","88","20","",""
"html-keyboard-response","69","285775","0.0-11.0-3.19","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","7","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","94","20","",""
"html-keyboard-response","70","285869","0.0-11.0-1.20","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","93","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","99","21","",""
"html-keyboard-response","71","286136","0.0-11.0-2.20","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","94","21","",""
"html-keyboard-response","72","287143","0.0-11.0-3.20","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","94","21","",""
