"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","139","1110607","0.0-5.0-1.67","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","158","650","0.5","0.5","3","2","",""
"animation","140","1111895","0.0-5.0-2.67","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","158","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":204},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":501},{""stimulus"":""img/3to2/6.png"",""time"":610},{""stimulus"":""img/3to2/7.png"",""time"":705},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":1005},{""stimulus"":""img/3to2/11.png"",""time"":1099},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","141","1112165","0.0-5.0-1.68","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","269","","","","choice","","","img/2to1/1.png","1","157","314","0.5","0.5","2","1","",""
"animation","142","1113461","0.0-5.0-2.68","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","157","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1089},{""stimulus"":""img/2to1/12.png"",""time"":1201}]","[]"
"image-keyboard-response","143","1113712","0.0-5.0-1.69","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","156","248","0.5","0.5","1","2","",""
"animation","144","1115000","0.0-5.0-2.69","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","156","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":499},{""stimulus"":""img/1to2/6.png"",""time"":610},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1204}]","[]"
"image-keyboard-response","145","1115259","0.0-5.0-1.70","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","259","","","","choice","","","img/2to1/1.png","2","155","616","0.5","0.5","2","3","",""
"animation","146","1116548","0.0-5.0-2.70","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","155","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":110},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":396},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":706},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":891},{""stimulus"":""img/2to3/10.png"",""time"":1005},{""stimulus"":""img/2to3/11.png"",""time"":1089},{""stimulus"":""img/2to3/12.png"",""time"":1188}]","[]"
"image-keyboard-response","147","1116799","0.0-5.0-1.71","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","154","246","0.5","0.5","3","1","",""
"animation","148","1118094","0.0-5.0-2.71","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","154","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":311},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":498},{""stimulus"":""img/3to1/6.png"",""time"":608},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":906},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1094},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]"
"image-keyboard-response","149","1118436","0.0-5.0-1.72","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","153","329","0.5","0.5","1","2","",""
"animation","150","1119730","0.0-5.0-2.72","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","153","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":410},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":601},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":899},{""stimulus"":""img/1to2/10.png"",""time"":993},{""stimulus"":""img/1to2/11.png"",""time"":1102},{""stimulus"":""img/1to2/12.png"",""time"":1195}]","[]"
"image-keyboard-response","151","1119954","0.0-5.0-1.73","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","223","","","","choice","","","img/2to1/1.png","2","152","335","0.5","0.5","2","3","",""
"animation","152","1121252","0.0-5.0-2.73","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","152","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1093},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]"
"image-keyboard-response","153","1122115","0.0-5.0-1.74","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","151","849","0.5","0.5","3","2","",""
"animation","154","1123404","0.0-5.0-2.74","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","151","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":312},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":1002},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","155","1124149","0.0-5.0-1.75","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","743","","","","choice","","","img/2to1/1.png","1","150","707","0.5","0.5","2","1","",""
"animation","156","1125445","0.0-5.0-2.75","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","150","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":214},{""stimulus"":""img/2to1/3.png"",""time"":297},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":701},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":891},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1202}]","[]"
"image-keyboard-response","157","1125859","0.0-5.0-1.76","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","149","413","0.5","0.1","1","3","",""
"animation","158","1127147","0.0-5.0-2.76","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","149","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":211},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":603},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":994},{""stimulus"":""img/1to3/11.png"",""time"":1103},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","159","1127640","0.0-5.0-1.77","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","148","490","0.5","0.1","3","2","",""
"animation","160","1128937","0.0-5.0-2.77","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","148","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":501},{""stimulus"":""img/3to2/6.png"",""time"":610},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1203}]","[]"
"image-keyboard-response","161","1129774","0.0-5.0-1.78","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","836","","","","choice","","","img/2to1/1.png","1","147","946","0.5","0.1","2","1","",""
"animation","162","1131062","0.0-5.0-2.78","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","147","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":109},{""stimulus"":""img/2to1/2.png"",""time"":202},{""stimulus"":""img/2to1/3.png"",""time"":312},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":503},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":801},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1198}]","[]"
"image-keyboard-response","163","1131442","0.0-5.0-1.79","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","146","369","0.5","0.1","1","3","",""
"animation","164","1132731","0.0-5.0-2.79","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","146","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":205},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":502},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":705},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":1004},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","165","1133355","0.0-5.0-1.80","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","145","618","0.5","0.1","3","1","",""
"animation","166","1134654","0.0-5.0-2.80","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","145","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":798},{""stimulus"":""img/3to1/9.png"",""time"":894},{""stimulus"":""img/3to1/10.png"",""time"":1003},{""stimulus"":""img/3to1/11.png"",""time"":1095},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","167","1135393","0.0-5.0-1.81","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","144","731","0.5","0.1","1","3","",""
"animation","168","1136681","0.0-5.0-2.81","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","144","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":412},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":602},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":804},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":1006},{""stimulus"":""img/1to3/11.png"",""time"":1099},{""stimulus"":""img/1to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","169","1137681","0.0-5.0-1.82","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","143","987","0.5","0.1","3","1","",""
"animation","170","1138971","0.0-5.0-2.82","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","143","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":601},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":805},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1195}]","[]"
"image-keyboard-response","171","1139447","0.0-5.0-1.83","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","142","474","0.5","0.1","1","3","",""
"animation","172","1140736","0.0-5.0-2.83","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","142","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":404},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":905},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1089},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","173","1141007","0.0-5.0-1.84","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","141","255","0.5","0.1","3","2","",""
"animation","174","1142304","0.0-5.0-2.84","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","141","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":609},{""stimulus"":""img/3to2/7.png"",""time"":703},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":906},{""stimulus"":""img/3to2/10.png"",""time"":999},{""stimulus"":""img/3to2/11.png"",""time"":1089},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","175","1142701","0.0-5.0-1.85","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","396","","","","choice","","","img/2to1/1.png","1","140","341","0.5","0.1","2","1","",""
"animation","176","1143990","0.0-5.0-2.85","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","140","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":603},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":805},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1092},{""stimulus"":""img/2to1/12.png"",""time"":1203}]","[]"
