"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","370","513144","0.0-5.0-1.182","","null","","img/3to2/1.png","null","43","417","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","371","514440","0.0-5.0-2.182","","","","","","43","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":99},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":495},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":896},{""stimulus"":""img/3to2/10.png"",""time"":995},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1195}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","372","514630","0.0-5.0-1.183","","190","","img/2to1/1.png","1","42","289","0.5","0.5","2","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","373","515922","0.0-5.0-2.183","","","","","","42","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1093},{""stimulus"":""img/2to1/12.png"",""time"":1191}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","374","516710","0.0-5.0-1.184","","null","","img/1to3/1.png","null","41","787","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","375","518003","0.0-5.0-2.184","","","","","","41","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1094},{""stimulus"":""img/1to3/12.png"",""time"":1194}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","376","518486","0.0-5.0-1.185","","null","","img/3to2/1.png","null","40","483","0.5","0.5","3","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","377","519779","0.0-5.0-2.185","","","","","","40","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":795},{""stimulus"":""img/3to1/9.png"",""time"":896},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1193}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","378","520846","0.0-5.0-1.186","","null","","img/1to3/1.png","null","39","1066","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","379","522141","0.0-5.0-2.186","","","","","","39","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":897},{""stimulus"":""img/1to3/10.png"",""time"":996},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1196}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","380","523021","0.0-5.0-1.187","","null","","img/3to2/1.png","null","38","878","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","381","524315","0.0-5.0-2.187","","","","","","38","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":99},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":697},{""stimulus"":""img/3to2/8.png"",""time"":796},{""stimulus"":""img/3to2/9.png"",""time"":897},{""stimulus"":""img/3to2/10.png"",""time"":995},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","382","524640","0.0-5.0-1.188","","323","","img/2to1/1.png","1","37","880","0.5","0.5","2","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","383","525936","0.0-5.0-2.188","","","","","","37","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":499},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","384","527127","0.0-5.0-1.189","","null","","img/1to3/1.png","null","36","1189","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","385","528421","0.0-5.0-2.189","","","","","","36","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":401},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":996},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1195}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","386","529065","0.0-5.0-1.190","","null","","img/3to2/1.png","null","35","644","0.5","0.5","3","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","387","530359","0.0-5.0-2.190","","","","","","35","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":895},{""stimulus"":""img/3to1/10.png"",""time"":994},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1193}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","388","530688","0.0-5.0-1.191","","null","","img/1to3/1.png","null","34","329","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","389","531981","0.0-5.0-2.191","","","","","","34","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":698},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":996},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1194}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","390","532314","0.0-5.0-1.192","","null","","img/3to2/1.png","null","33","332","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","391","533605","0.0-5.0-2.192","","","","","","33","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":99},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":993},{""stimulus"":""img/3to2/11.png"",""time"":1092},{""stimulus"":""img/3to2/12.png"",""time"":1193}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","392","533761","0.0-5.0-1.193","","155","","img/2to1/1.png","1","32","392","0.5","0.5","2","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","393","535055","0.0-5.0-2.193","","","","","","32","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":796},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":995},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","394","535314","0.0-5.0-1.194","","null","","img/1to3/1.png","null","31","258","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","395","536609","0.0-5.0-2.194","","","","","","31","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":796},{""stimulus"":""img/1to3/9.png"",""time"":897},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1196}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","396","536760","0.0-5.0-1.195","","null","","img/3to2/1.png","null","30","149","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","397","538053","0.0-5.0-2.195","","","","","","30","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":697},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":896},{""stimulus"":""img/3to2/10.png"",""time"":996},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","398","538665","0.0-5.0-1.196","","611","","img/2to1/1.png","2","29","340","0.5","0.5","2","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","399","539959","0.0-5.0-2.196","","","","","","29","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":895},{""stimulus"":""img/2to3/10.png"",""time"":995},{""stimulus"":""img/2to3/11.png"",""time"":1094},{""stimulus"":""img/2to3/12.png"",""time"":1194}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","400","540447","0.0-5.0-1.197","","null","","img/3to2/1.png","null","28","488","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","401","541745","0.0-5.0-2.197","","","","","","28","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":697},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":897},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","402","542233","0.0-5.0-1.198","","488","","img/2to1/1.png","1","27","187","0.5","0.5","2","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","403","543527","0.0-5.0-2.198","","","","","","27","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":796},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":995},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1194}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","404","544215","0.0-5.0-1.199","","null","","img/1to3/1.png","null","26","687","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","405","545506","0.0-5.0-2.199","","","","","","26","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":297},{""stimulus"":""img/1to3/4.png"",""time"":396},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":594},{""stimulus"":""img/1to3/7.png"",""time"":693},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":993},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","406","545923","0.0-5.0-1.200","","null","","img/3to2/1.png","null","25","416","0.5","0.5","3","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","407","547217","0.0-5.0-2.200","","","","","","25","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":796},{""stimulus"":""img/3to1/9.png"",""time"":897},{""stimulus"":""img/3to1/10.png"",""time"":996},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1195}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","408","547551","0.0-5.0-1.201","","null","","img/1to3/1.png","null","24","334","0.5","0.5","1","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","409","548848","0.0-5.0-2.201","","","","","","24","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":197},{""stimulus"":""img/1to2/3.png"",""time"":297},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":698},{""stimulus"":""img/1to2/8.png"",""time"":798},{""stimulus"":""img/1to2/9.png"",""time"":897},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1095},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","410","549178","0.0-5.0-1.202","","330","","img/2to1/1.png","2","23","638","0.5","0.5","2","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","411","550472","0.0-5.0-2.202","","","","","","23","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":895},{""stimulus"":""img/2to3/10.png"",""time"":995},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1195}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","412","550775","0.0-5.0-1.203","","null","","img/3to2/1.png","null","22","302","0.5","0.5","3","2","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","413","552067","0.0-5.0-2.203","","","","","","22","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":597},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":796},{""stimulus"":""img/3to2/9.png"",""time"":895},{""stimulus"":""img/3to2/10.png"",""time"":994},{""stimulus"":""img/3to2/11.png"",""time"":1093},{""stimulus"":""img/3to2/12.png"",""time"":1193}]","[]"
"","","","choice","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","414","552619","0.0-5.0-1.204","","552","","img/2to1/1.png","1","21","291","0.5","0.5","2","1","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","415","553911","0.0-5.0-2.204","","","","","","21","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":795},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":993},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"","","","observe","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","image-keyboard-response","416","554169","0.0-5.0-1.205","","null","","img/1to3/1.png","null","20","258","0.5","0.5","1","3","",""
"","","","","63f58712a2c1bd62fa7bb352","bdp_cybrbll","Mon Apr 03 2023 18:20:05 GMT-0600 (Mountain Daylight Time)","592182","3","1","","animation","417","555466","0.0-5.0-2.205","","","","","","20","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":301},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":700},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":900},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1099},{""stimulus"":""img/1to3/12.png"",""time"":1198}]","[]"
